Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0000097	AT2G06565	Carub.0025s0006.1.p
OG0000098	AT1G66950	Carub.0002s1323.1.p
OG0000098	AT2G36380	Carub.0004s1818.1.p
OG0000098	AT2G26910	Carub.0004s0741.1.p
OG0000098	AT3G30842	Carub.0005s0873.1.p
OG0000098	AT1G15520	Carub.0001s1530.1.p
OG0000098	AT1G15210	Carub.0001s1496.1.p
OG0000098	AT1G59870	Carub.0002s0539.1.p
OG0000098	AT3G16340	Carub.0003s1609.1.p
OG0000099	AT1G02440, AT1G02430	Carub.0001s0151.1.p
OG0000099	AT5G14670	Carub.0006s1284.1.p
OG0000099	AT1G10630	Carub.0007s3039.1.p
OG0000100	AT3G26616	Carub.0003s3035.1.p
OG0000102	AT4G03740	Carub.0003s2678.1.p
OG0000103	AT4G10530, AT4G10520	Carub.0006s2929.1.p
OG0000103	AT4G10540	Carub.0006s2931.1.p
OG0000103	AT4G10510	Carub.0006s2925.1.p
OG0000103	AT4G10550	Carub.0006s2932.1.p
OG0000103	AT1G32950, AT1G32960	Carub.0001s3127.1.p
OG0000103	AT1G32940	Carub.0001s3126.1.p
OG0000103	AT1G32970	Carub.0001s3128.1.p
OG0000104	AT2G41930	Carub.0004s2425.1.p
OG0000104	AT2G42550	Carub.0004s2500.1.p
OG0000104	AT5G12090	Carub.0006s1060.1.p
OG0000104	AT5G27510	Carub.0006s2504.1.p
OG0000106	AT1G65200	Carub.0002s1066.1.p, Carub.0002s1069.1.p, Carub.0002s1065.1.p
OG0000106	AT1G65110	Carub.0002s1057.1.p
OG0000106	AT1G65120	Carub.0002s1060.1.p
OG0000106	AT1G65130	Carub.0002s1061.1.p
OG0000106	AT1G52450, AT1G52430	Carub.0001s4142.1.p
OG0000106	AT5G61950, AT5G61940	Carub.0008s2264.1.p
OG0000106	AT2G27630	Carub.0004s0829.1.p
OG0000106	AT2G27650	Carub.0004s0831.1.p
OG0000108	AT3G54700	Carub.0005s2130.1.p
OG0000108	AT2G38940	Carub.0004s2097.1.p
OG0000108	AT5G43360, AT5G43350, AT5G43370	Carub.0008s0524.1.p, Carub.0008s0526.1.p, Carub.0008s0525.1.p
OG0000109	AT1G50745, AT1G50770	Carub.0001s3556.1.p
OG0000109	AT5G18510	Carub.0001s3978.1.p
OG0000110	AT4G16730	Carub.0007s2466.1.p
OG0000110	AT4G16740	Carub.0007s2465.1.p
OG0000110	AT3G25820, AT3G25830	Carub.0005s0364.1.p
OG0000112	AT4G01380	Carub.0006s2793.1.p, Carub.0006s3642.1.p, Carub.0006s3581.1.p, Carub.0006s3569.1.p
OG0000113	AT3G58960	Carub.0005s2571.1.p
OG0000113	AT3G58980	Carub.0005s2572.1.p
OG0000113	AT3G58920	Carub.0005s2596.1.p, Carub.0005s2575.1.p
OG0000113	AT3G54160	Carub.0005s2075.1.p
OG0000113	AT3G62430	Carub.0005s2916.1.p
OG0000113	AT3G62440	Carub.0005s2917.1.p
OG0000114	AT5G18600	Carub.0006s1688.1.p
OG0000114	AT4G15670, AT4G15660	Carub.0007s2614.1.p
OG0000114	AT4G15690	Carub.0007s2610.1.p
OG0000114	AT4G15680	Carub.0007s2611.1.p
OG0000115	AT5G17740	Carub.0006s1597.1.p
OG0000115	AT5G17750	Carub.0006s1598.1.p
OG0000115	AT5G17760	Carub.0006s1599.1.p
OG0000115	AT2G18193	Carub.0007s3256.1.p, Carub.0003s3235.1.p
OG0000115	AT2G18190	Carub.0003s3234.1.p
OG0000115	AT3G50940	Carub.0005s1734.1.p
OG0000115	AT3G50930	Carub.0005s1732.1.p
OG0000116	AT5G36680, AT5G36770	Carub.0007s3199.1.p
OG0000116	AT5G25410	Carub.0002s1094.1.p, Carub.0002s1096.1.p
OG0000116	AT5G60380	Carub.0008s2108.1.p
OG0000116	AT5G25415	Carub.0006s2323.1.p
OG0000116	AT5G04933, AT5G04937	Carub.0006s0373.1.p
OG0000117	AT2G43510	Carub.0004s2597.1.p
OG0000117	AT2G43530	Carub.0004s2599.1.p, Carub.0002s0551.1.p, Carub.0004s2602.1.p, Carub.0004s2604.1.p, Carub.0004s2601.1.p
OG0000117	AT2G43520	Carub.0004s2598.1.p
OG0000119	AT4G17780	Carub.0007s2358.1.p
OG0000119	AT2G43260	Carub.0004s2574.1.p
OG0000120	AT1G01380	Carub.0001s0085.1.p
OG0000120	AT4G01060	Carub.0006s3612.1.p
OG0000120	AT5G53200	Carub.0008s1340.1.p
OG0000120	AT2G30432	Carub.0004s1160.1.p
OG0000120	AT2G30424	Carub.0004s1159.1.p
OG0000120	AT2G30420	Carub.0004s1158.1.p
OG0000120	AT2G46410	Carub.0004s2911.1.p
OG0000121	AT1G75830	Carub.0002s2274.1.p
OG0000121	AT1G55010	Carub.0002s0817.1.p
OG0000123	AT3G60640	Carub.0005s2737.1.p
OG0000123	AT2G45170	Carub.0004s2779.1.p
OG0000123	AT4G16520	Carub.0007s2497.1.p
OG0000123	AT2G05630	Carub.0003s2690.1.p
OG0000123	AT1G62040	Carub.0002s0298.1.p
OG0000123	AT4G04620	Carub.0006s3246.1.p
OG0000123	AT4G21980	Carub.0007s1936.1.p
OG0000124	AT1G21280	Carub.0007s3017.1.p
OG0000125	AT1G64840	Carub.0004s0423.1.p, Carub.0004s0427.1.p
OG0000125	AT2G24250	Carub.0004s0357.1.p
OG0000128	AT4G29970	Carub.0007s1067.1.p
OG0000128	AT3G10790	Carub.0003s1002.1.p
OG0000129	AT1G32430	Carub.0001s3085.1.p, Carub.0001s3084.1.p
OG0000129	AT1G47390	Carub.0001s3616.1.p
OG0000129	AT2G14710	Carub.0003s2873.1.p, Carub.0003s2860.1.p, Carub.0003s2861.1.p, Carub.0003s2859.1.p, Carub.0003s2868.1.p, Carub.0003s2862.1.p, Carub.0003s2875.1.p, Carub.0003s2850.1.p
OG0000129	AT3G16580	Carub.0003s1631.1.p
OG0000129	AT3G16590	Carub.0003s1632.1.p
OG0000130	ATMG00860	Carub.0001s3392.1.p
OG0000132	AT2G18328	Carub.0003s3248.1.p
OG0000132	AT4G36570	Carub.0007s0376.1.p
OG0000132	AT1G19510	Carub.0001s1908.1.p
OG0000132	AT1G75250	Carub.0002s2207.1.p
OG0000132	AT4G39250	Carub.0007s0117.1.p
OG0000132	AT2G21650	Carub.0004s0070.1.p
OG0000133	AT5G28000	Carub.0006s2553.1.p
OG0000133	AT1G70840	Carub.0002s1760.1.p
OG0000133	AT1G70880	Carub.0002s1766.1.p
OG0000134	AT5G46260, AT5G46500	Carub.0008s0164.1.p
OG0000134	AT5G40060	Carub.0008s0650.1.p, Carub.0008s0141.1.p
OG0000134	AT5G46450	Carub.0008s0143.1.p
OG0000134	AT5G46470	Carub.0008s0144.1.p
OG0000135	AT3G22085	Carub.0003s2225.1.p
OG0000135	AT2G15710	Carub.0003s2224.1.p
OG0000135	AT1G69660, AT1G69650	Carub.0002s1632.1.p
OG0000137	AT1G29510, AT1G29440, AT1G29430, AT5G27780	Carub.0001s2771.1.p, Carub.0001s2765.1.p
OG0000137	AT1G29460	Carub.0001s2773.1.p
OG0000138	AT1G78400	Carub.0002s2530.1.p
OG0000138	AT2G33160	Carub.0004s1459.1.p
OG0000138	AT1G43080, AT1G43090, AT1G43100, AT2G40310, AT4G13760, AT2G26620, AT2G15470, AT2G15460, AT2G15450	Carub.0004s2255.1.p, Carub.0002s0725.1.p, Carub.0001s4371.1.p
OG0000140	AT2G07200	Carub.0007s3161.1.p, Carub.0004s0698.1.p
OG0000143	AT3G18650	Carub.0003s1843.1.p
OG0000143	AT4G02235, AT5G65330, AT4G11250	Carub.0008s2621.1.p
OG0000143	AT5G40070, AT5G40120, AT5G41200, AT5G40220, AT5G38740, AT5G37415, AT5G39810, AT5G39750	Carub.0007s3594.1.p, Carub.0007s3559.1.p, Carub.0003s3325.1.p, Carub.0007s3561.1.p, Carub.0007s3592.1.p
OG0000144	AT2G45550	Carub.0004s2818.1.p, Carub.0004s2817.1.p
OG0000144	AT2G45570	Carub.0004s2821.1.p
OG0000144	AT2G45560	Carub.0004s2819.1.p
OG0000144	AT1G33730, AT1G33720	Carub.0004s2820.1.p, Carub.0001s3189.1.p
OG0000144	AT2G45580	Carub.0004s2822.1.p
OG0000146	AT4G35200	Carub.0007s0518.1.p
OG0000146	AT4G35210	Carub.0007s0510.1.p, Carub.0007s0519.1.p
OG0000146	AT2G17070	Carub.0003s3101.1.p
OG0000146	AT2G17080	Carub.0003s3102.1.p
OG0000149	AT1G56145	Carub.0001s4475.1.p
OG0000149	AT1G56140	Carub.0001s4474.1.p
OG0000149	AT1G56130, AT1G56120	Carub.0001s4473.1.p
OG0000150	AT3G24465, AT5G36720, AT5G36805, AT5G38378, AT5G34828, AT1G58242, AT1G54775, AT1G58245, AT1G58248	Carub.0002s0633.1.p
OG0000150	AT1G35035, AT1G34840, AT1G34850, AT1G34795, AT1G34830, AT1G34810, AT1G34815, AT1G34792, AT1G34825, AT1G34805, AT1G34820, AT1G34800, AT1G34930, AT1G34860, AT1G21835	Carub.0001s2131.1.p, Carub.0006s2922.1.p, Carub.0005s1133.1.p, Carub.0001s2128.1.p, Carub.0001s2130.1.p
OG0000150	AT1G21928, AT1G21925	Carub.0001s2141.1.p
OG0000150	AT1G21864, AT1G21866	Carub.0001s2140.1.p
OG0000153	AT1G35850, AT5G59280	Carub.0008s1994.1.p
OG0000153	AT5G60110, AT5G60180	Carub.0008s2083.1.p, Carub.0008s2091.1.p
OG0000154	AT5G24550, AT5G24540	Carub.0006s2238.1.p, Carub.0006s2240.1.p
OG0000154	AT3G60140	Carub.0005s2687.1.p, Carub.0004s0629.1.p
OG0000154	AT2G44470	Carub.0002s0665.1.p, Carub.0002s0666.1.p
OG0000154	AT2G44460	Carub.0004s2704.1.p
OG0000155	AT2G31050	Carub.0004s1227.1.p
OG0000156	AT5G57260	Carub.0008s1776.1.p
OG0000156	AT2G02580	Carub.0005s0415.1.p, Carub.0005s0425.1.p
OG0000156	AT3G26330	Carub.0005s0423.1.p
OG0000156	AT3G26320	Carub.0005s0421.1.p
OG0000156	AT3G26300, AT3G26310	Carub.0005s0357.1.p, Carub.0005s0420.1.p
OG0000156	AT3G26290	Carub.0005s0417.1.p
OG0000157	AT2G19146	Carub.0005s0878.1.p
OG0000157	AT1G60720	Carub.0003s1889.1.p
OG0000157	AT1G50080, AT1G33710, AT4G10613, AT3G25720	Carub.0004s0983.1.p
OG0000158	AT1G48660	Carub.0001s3782.1.p, Carub.0001s3784.1.p, Carub.0001s3783.1.p
OG0000158	AT1G48670	Carub.0001s3781.1.p
OG0000158	AT5G51470	Carub.0008s1151.1.p
OG0000159	AT1G13430, AT2G14920	Carub.0001s1313.1.p
OG0000159	AT4G26280, AT2G27570, AT3G45080, AT3G45070	Carub.0005s1086.1.p
OG0000159	AT5G43690	Carub.0001s1339.1.p
OG0000160	AT1G70120	Carub.0002s1680.1.p, Carub.0002s1679.1.p
OG0000160	AT3G54410, AT1G70040	Carub.0002s1672.1.p
OG0000160	AT5G39330	Carub.0007s3660.1.p
OG0000162	AT2G03030, AT2G03300	Carub.0005s0223.1.p, Carub.0005s0226.1.p, Carub.0005s0224.1.p
OG0000162	AT1G47370, AT1G57850	Carub.0002s0670.1.p
OG0000163	AT2G05440, AT2G05510	Carub.0003s2683.1.p
OG0000163	AT2G05530	Carub.0003s2686.1.p, Carub.0003s2685.1.p
OG0000164	AT4G21860	Carub.0007s1952.1.p
OG0000164	AT4G04840	Carub.0006s3275.1.p
OG0000164	AT4G21830, AT4G21840	Carub.0007s1957.1.p, Carub.0007s1956.1.p, Carub.0007s1955.1.p
OG0000164	AT4G21850	Carub.0222s0003.1.p, Carub.0007s1953.1.p, Carub.0222s0001.1.p, Carub.0007s1954.1.p, Carub.0222s0002.1.p
OG0000164	AT4G04800	Carub.0006s3272.1.p
OG0000164	AT4G04830	Carub.0006s3274.1.p
OG0000164	AT4G04810	Carub.0006s3273.1.p
OG0000166	AT3G05650	Carub.0003s0498.1.p
OG0000166	AT2G15080	Carub.0003s2902.1.p, Carub.0003s2899.1.p
OG0000166	AT2G15042	Carub.0003s2900.1.p
OG0000166	AT3G28890, AT3G11010, AT5G27060	Carub.0003s1030.1.p, Carub.0001s3297.1.p
OG0000166	AT3G11080	Carub.0003s1037.1.p
OG0000167	AT3G12580	Carub.0003s1192.1.p
OG0000167	AT1G16030	Carub.0001s1584.1.p
OG0000167	AT3G09440	Carub.0003s0854.1.p
OG0000167	AT5G02490	Carub.0006s0129.1.p
OG0000167	AT5G02500	Carub.0006s0130.1.p
OG0000170	AT2G29735	Carub.0004s1083.1.p
OG0000170	AT4G09462, AT4G09465, AT4G09464, AT4G09467, AT4G09466	Carub.0006s2795.1.p, Carub.0006s2796.1.p, Carub.0006s2798.1.p, Carub.0006s2797.1.p
OG0000170	AT4G09090	Carub.0004s1084.1.p
OG0000170	AT1G66855	Carub.0002s1306.1.p, Carub.0002s1308.1.p
OG0000170	AT5G63225	Carub.0008s2398.1.p
OG0000170	AT5G53600, AT5G53610	Carub.0008s1380.1.p
OG0000171	AT4G03505, AT4G03470	Carub.0006s3357.1.p, Carub.0006s3358.1.p
OG0000171	AT4G05040	Carub.0006s3302.1.p
OG0000171	AT4G14400, AT4G14390	Carub.0007s2782.1.p, Carub.0007s2784.1.p
OG0000171	AT4G03480, AT4G03440, AT4G03450	Carub.0006s3362.1.p, Carub.0006s3360.1.p
OG0000171	AT1G03670	Carub.0008s1779.1.p
OG0000171	AT4G03460	Carub.0006s3361.1.p
OG0000173	AT1G60880	Carub.0002s0441.1.p
OG0000173	AT1G60920	Carub.0002s0435.1.p
OG0000173	AT4G14530, AT1G46408	Carub.0004s0822.1.p, Carub.0002s1331.1.p, Carub.0002s1330.1.p
OG0000174	AT1G66850	Carub.0002s1305.1.p
OG0000174	AT5G38160, AT5G38170	Carub.0005s1254.1.p
OG0000174	AT5G38197, AT5G38195, AT5G38180	Carub.0005s1256.1.p, Carub.0005s1255.1.p
OG0000174	AT3G57310	Carub.0005s2416.1.p
OG0000178	AT1G05920	Carub.0001s0529.1.p
OG0000178	AT5G24050, AT3G24850	Carub.0003s2555.1.p
OG0000179	AT1G47620, AT1G66030	Carub.0001s3641.1.p
OG0000179	AT5G02900	Carub.0007s3700.1.p
OG0000179	AT4G39510	Carub.0007s0139.1.p
OG0000179	AT4G32170	Carub.0007s0839.1.p
OG0000180	AT1G19910	Carub.0001s1943.1.p
OG0000180	AT4G34720, AT4G38920, AT2G16510	Carub.0007s0557.1.p
OG0000181	AT1G32225	Carub.0007s2445.1.p, Carub.0004s1123.1.p, Carub.0013s0014.1.p
OG0000182	AT4G15970	Carub.0007s2566.1.p
OG0000182	AT5G44820	Carub.0008s0344.1.p
OG0000182	AT2G02061	Carub.0005s0109.1.p
OG0000182	AT1G14590	Carub.0001s1435.1.p
OG0000183	AT3G47790	Carub.0005s1390.1.p
OG0000183	AT5G61700	Carub.0172s0002.1.p
OG0000183	AT5G61740	Carub.0008s2243.1.p
OG0000183	AT3G47780	Carub.0005s1389.1.p
OG0000183	AT3G47750	Carub.0005s1388.1.p
OG0000184	AT1G12700	Carub.0001s1241.1.p
OG0000184	AT1G12775, AT1G12300, AT1G12620	Carub.0001s1246.1.p, Carub.0001s1189.1.p, Carub.0001s1249.1.p, Carub.0001s1230.1.p
OG0000185	AT5G37400	Carub.0007s3252.1.p
OG0000185	AT5G37650	Carub.0007s3280.1.p
OG0000185	AT5G37470, AT4G09440	Carub.0007s3260.1.p
OG0000185	AT5G37460	Carub.0007s3259.1.p
OG0000185	AT5G37420	Carub.0007s3702.1.p
OG0000185	AT4G16530, AT5G37410	Carub.0007s3254.1.p
OG0000186	AT1G31550	Carub.0001s2994.1.p
OG0000186	AT1G28600	Carub.0001s2706.1.p
OG0000186	AT2G27360	Carub.0004s0798.1.p
OG0000186	AT1G28580	Carub.0001s2704.1.p, Carub.0001s2705.1.p
OG0000188	AT3G32904	Carub.0007s3044.1.p, Carub.0007s3045.1.p, Carub.0012s0003.1.p, Carub.0007s3043.1.p, Carub.0007s3042.1.p
OG0000188	AT5G36080	Carub.0007s3014.1.p, Carub.0005s0823.1.p
OG0000189	AT3G59200	Carub.0005s2592.1.p
OG0000189	AT3G59240	Carub.0005s2597.1.p
OG0000189	AT3G59250	Carub.0005s2598.1.p
OG0000189	AT3G59190	Carub.0005s2591.1.p
OG0000189	AT4G14103, AT4G14096	Carub.0007s2832.1.p
OG0000189	AT1G58310	Carub.0002s0624.1.p
OG0000189	AT3G59210	Carub.0005s2593.1.p
OG0000190	AT1G12660	Carub.0001s1235.1.p
OG0000190	AT1G12665	Carub.0001s1237.1.p
OG0000190	AT1G12663	Carub.0001s1236.1.p
OG0000190	AT1G12672	Carub.0004s0495.1.p, Carub.0001s1238.1.p, Carub.0001s1239.1.p
OG0000191	AT5G56600	Carub.0008s1708.1.p
OG0000191	AT2G19770	Carub.0003s3405.1.p
OG0000191	AT4G29340	Carub.0007s1122.1.p
OG0000191	AT2G19760	Carub.0003s3404.1.p
OG0000191	AT4G29350	Carub.0007s1121.1.p
OG0000192	AT4G18050	Carub.0007s2328.1.p
OG0000192	AT1G02520, AT1G02530	Carub.0001s0158.1.p
OG0000192	AT2G47000	Carub.0004s2973.1.p
OG0000193	AT1G48470	Carub.0001s3760.1.p
OG0000193	AT3G17820	Carub.0003s1753.1.p
OG0000193	AT1G66200	Carub.0002s1219.1.p
OG0000193	AT5G37600	Carub.0007s3276.1.p
OG0000193	AT5G16570	Carub.0006s1478.1.p
OG0000194	AT2G05330	Carub.0003s2674.1.p
OG0000194	AT5G48510	Carub.0008s0809.1.p
OG0000194	AT2G40450	Carub.0004s2270.1.p
OG0000194	AT4G04090	Carub.0005s0831.1.p
OG0000195	AT1G14800	Carub.0007s3022.1.p
OG0000197	AT2G14378, AT4G35165	Carub.0007s0514.1.p
OG0000197	AT5G52975, AT5G52965	Carub.0008s1317.1.p, Carub.0008s0802.1.p, Carub.0008s1315.1.p
OG0000197	AT2G27315	Carub.0004s0795.1.p
OG0000198	AT3G45555	Carub.0005s1137.1.p
OG0000198	AT3G43750	Carub.0005s0944.1.p, Carub.0005s0940.1.p, Carub.0005s0953.1.p
OG0000198	AT2G26135	Carub.0004s0598.1.p
OG0000198	AT2G26130	Carub.0004s0597.1.p
OG0000198	AT3G45540	Carub.0005s1136.1.p
OG0000199	AT5G59840	Carub.0008s2063.1.p
OG0000199	AT3G46060	Carub.0005s1191.1.p
OG0000199	AT5G03520	Carub.0006s0232.1.p
OG0000199	AT3G09900	Carub.0003s0922.1.p, Carub.0003s0900.1.p
OG0000199	AT3G53610	Carub.0005s2019.1.p
OG0000201	AT4G31660	Carub.0007s0893.1.p
OG0000202	AT1G47730, AT1G48060	Carub.0001s3717.1.p
OG0000202	AT3G10240	Carub.0003s0941.1.p
OG0000202	AT1G47765	Carub.0001s3671.1.p, Carub.0196s0001.1.p, Carub.0001s3670.1.p, Carub.0001s3666.1.p, Carub.0001s3663.1.p, Carub.0001s3672.1.p
OG0000203	AT5G03390	Carub.0006s0221.1.p
OG0000203	AT1G68960	Carub.0002s1559.1.p
OG0000204	AT4G39756	Carub.0007s0165.1.p
OG0000204	AT4G39753	Carub.0007s0164.1.p, Carub.0004s0447.1.p
OG0000204	AT5G28180, AT5G28160	Carub.0006s2565.1.p
OG0000205	AT1G14080	Carub.0001s1377.1.p
OG0000205	AT2G15390, AT2G15360	Carub.0003s2926.1.p
OG0000205	AT2G15370, AT2G15350	Carub.0003s2925.1.p
OG0000205	AT1G14110	Carub.0001s1379.1.p
OG0000205	AT1G14100	Carub.0001s1378.1.p
OG0000206	AT1G67020	Carub.0004s0689.1.p
OG0000208	AT3G59930, AT5G33355, AT1G34047	Carub.0005s1074.1.p, Carub.0005s1072.1.p, Carub.0005s1073.1.p, Carub.0005s1075.1.p, Carub.0005s1076.1.p
OG0000210	AT4G13290, AT4G13310	Carub.0007s2932.1.p
OG0000210	AT4G20235	Carub.0007s2092.1.p
OG0000210	AT5G24960, AT5G24950	Carub.0006s2282.1.p
OG0000210	AT1G11610, AT2G30750	Carub.0004s1194.1.p, Carub.0004s1196.1.p, Carub.0004s1197.1.p
OG0000210	AT2G30770	Carub.0004s1198.1.p
OG0000211	AT1G21270	Carub.0007s3018.1.p, Carub.0001s2070.1.p
OG0000211	AT1G21230	Carub.0001s2066.1.p
OG0000211	AT1G21250	Carub.0001s2067.1.p
OG0000211	AT1G21210	Carub.0001s2064.1.p
OG0000212	AT2G07760	Carub.0007s3131.1.p, Carub.0002s0549.1.p
OG0000213	AT3G22940, AT3G22421	Carub.0003s2294.1.p
OG0000213	AT5G41490	Carub.0007s3401.1.p
OG0000213	AT5G41500, AT5G41510	Carub.0004s0861.1.p
OG0000214	AT4G04510	Carub.0006s3230.1.p
OG0000214	AT4G04570	Carub.0006s3239.1.p, Carub.0006s3238.1.p, Carub.0006s3235.1.p, Carub.0006s3237.1.p
OG0000214	AT4G04540	Carub.0006s3233.1.p, Carub.0006s3231.1.p, Carub.0006s3232.1.p
OG0000216	AT3G14130	Carub.0003s1374.1.p
OG0000216	AT4G18360	Carub.0007s2293.1.p
OG0000216	AT3G14420	Carub.0003s1414.1.p
OG0000216	AT3G14415	Carub.0003s1413.1.p
OG0000217	AT1G71390	Carub.0002s1825.1.p
OG0000217	AT3G05360	Carub.0003s0465.1.p
OG0000218	AT5G09490	Carub.0003s2769.1.p, Carub.0006s0806.1.p
OG0000218	AT5G09500	Carub.0006s0807.1.p
OG0000218	AT5G43640	Carub.0008s0501.1.p
OG0000218	AT5G63070	Carub.0008s2379.1.p
OG0000218	AT1G04270	Carub.0006s0808.1.p, Carub.0001s0346.1.p
OG0000219	AT3G61182	Carub.0005s2785.1.p
OG0000219	AT3G43505	Carub.0002s1314.1.p, Carub.0005s0920.1.p
OG0000219	AT1G49435	Carub.0002s0801.1.p
OG0000219	AT3G61175, AT3G61177	Carub.0001s1285.1.p, Carub.0001s1284.1.p
OG0000219	AT3G61172	Carub.0005s2783.1.p
OG0000220	AT2G23230	Carub.0004s0244.1.p
OG0000220	AT4G20230	Carub.0007s2094.1.p
OG0000220	AT3G29110	Carub.0006s2747.1.p
OG0000220	AT1G48800	Carub.0001s3795.1.p
OG0000220	AT1G48820	Carub.0001s3796.1.p
OG0000222	AT4G15430	Carub.0007s2650.1.p
OG0000222	AT3G21620	Carub.0003s2166.1.p
OG0000222	AT1G11960	Carub.0001s1166.1.p
OG0000222	AT1G62320	Carub.0002s0267.1.p
OG0000222	AT4G04340	Carub.0006s3217.1.p
OG0000222	AT4G22120	Carub.0007s1920.1.p
OG0000223	AT3G20520	Carub.0003s2048.1.p
OG0000223	AT5G55480	Carub.0008s1582.1.p
OG0000223	AT1G66980, AT1G66970	Carub.0002s1327.1.p, Carub.0120s0002.1.p, Carub.0002s1325.1.p
OG0000223	AT4G26690	Carub.0007s1416.1.p
OG0000224	AT3G24610	Carub.0003s2500.1.p
OG0000225	AT5G41690	Carub.0007s3379.1.p
OG0000225	AT3G10845	Carub.0007s3494.1.p
OG0000225	AT3G48840	Carub.0005s1501.1.p
OG0000226	AT1G27220	Carub.0001s2374.1.p
OG0000226	AT1G27250	Carub.0001s2373.1.p
OG0000226	AT1G70030	Carub.0002s1671.1.p
OG0000226	AT5G15040, AT5G15030	Carub.0006s1321.1.p, Carub.0006s1320.1.p, Carub.0006s1319.1.p
OG0000227	AT5G06640, AT4G13390, AT5G06630, AT2G24980	Carub.0006s0552.1.p
OG0000227	AT5G35190	Carub.0007s3106.1.p, Carub.0007s3105.1.p
OG0000227	AT3G28550	Carub.0005s0710.1.p
OG0000228	AT4G23400	Carub.0007s1779.1.p
OG0000228	AT4G00430	Carub.0006s3683.1.p
OG0000228	AT1G01620	Carub.0001s0060.1.p
OG0000228	AT3G61430	Carub.0005s2812.1.p
OG0000228	AT2G45960	Carub.0004s2866.1.p
OG0000229	AT4G05460	Carub.0006s3337.1.p
OG0000230	AT1G29730	Carub.0001s2797.1.p
OG0000230	AT1G29740	Carub.0001s2798.1.p
OG0000232	AT1G32375	Carub.0001s3076.1.p
OG0000232	AT5G50270	Carub.0008s1667.1.p, Carub.0008s1666.1.p, Carub.0008s1665.1.p
OG0000233	AT1G77570	Carub.0002s2446.1.p
OG0000233	AT4G19630	Carub.0007s2155.1.p, Carub.0007s2154.1.p
OG0000234	AT1G78340	Carub.0002s2523.1.p
OG0000234	AT1G78380	Carub.0002s2527.1.p
OG0000234	AT1G17180	Carub.0001s1693.1.p
OG0000234	AT1G17170	Carub.0001s1692.1.p
OG0000234	AT1G78360	Carub.0002s2525.1.p
OG0000235	AT3G14610	Carub.0003s1432.1.p
OG0000235	AT3G14650, AT3G14660	Carub.0003s1434.1.p
OG0000235	AT3G14690	Carub.0003s1435.1.p
OG0000237	AT2G18240	Carub.0003s3241.1.p
OG0000237	AT2G23310	Carub.0004s0252.1.p
OG0000237	AT2G21600	Carub.0001s4236.1.p
OG0000237	AT4G39220	Carub.0007s0113.1.p
OG0000238	AT5G10140	Carub.0006s0860.1.p
OG0000238	AT5G65050, AT5G65060	Carub.0008s2590.1.p, Carub.0008s2589.1.p
OG0000238	AT1G77080	Carub.0002s2396.1.p
OG0000238	AT5G65080	Carub.0008s2591.1.p
OG0000238	AT5G65070	Carub.0008s2592.1.p
OG0000239	AT3G62850	Carub.0008s0155.1.p
OG0000240	AT2G22290	Carub.0004s0143.1.p
OG0000240	AT4G39890	Carub.0007s0182.1.p
OG0000240	AT5G10260	Carub.0006s0872.1.p
OG0000240	AT5G64990	Carub.0008s2582.1.p, Carub.0008s2583.1.p
OG0000240	AT2G44610	Carub.0004s2716.1.p
OG0000241	AT5G37640	Carub.0001s4320.1.p
OG0000241	AT4G05050	Carub.0006s0698.1.p
OG0000241	AT4G02890	Carub.0001s4355.1.p
OG0000241	AT4G05320	Carub.0006s3323.1.p
OG0000241	AT5G03240	Carub.0006s1895.1.p, Carub.0007s3174.1.p
OG0000242	AT4G20800	Carub.0007s2064.1.p, Carub.0007s2065.1.p
OG0000242	AT1G26400	Carub.0001s2462.1.p
OG0000242	AT1G26410	Carub.0001s2460.1.p
OG0000242	AT1G26380	Carub.0001s2463.1.p
OG0000242	AT1G26420	Carub.0001s2459.1.p
OG0000243	AT2G29800, AT2G29600	Carub.0004s1066.1.p, Carub.0001s3418.1.p, Carub.0004s1096.1.p
OG0000243	AT2G29820, AT2G29830, AT2G29860	Carub.0001s3420.1.p, Carub.0004s1070.1.p
OG0000243	AT2G29780	Carub.0004s1068.1.p, Carub.0004s1090.1.p
OG0000243	AT2G29770	Carub.0004s1087.1.p, Carub.0004s1089.1.p, Carub.0004s1069.1.p
OG0000245	AT4G21380	Carub.0007s2005.1.p
OG0000245	AT1G65800, AT1G65790	Carub.0002s1167.1.p
OG0000245	AT3G12000	Carub.0003s1133.1.p
OG0000246	AT3G23950, AT3G23970	Carub.0003s2455.1.p
OG0000247	AT5G40100	Carub.0007s3555.1.p, Carub.0007s3558.1.p
OG0000248	AT2G36880	Carub.0004s1872.1.p
OG0000248	AT3G17390	Carub.0003s1712.1.p
OG0000248	AT4G01850	Carub.0006s3539.1.p
OG0000248	AT1G02500	Carub.0001s0156.1.p
OG0000249	AT3G32960	Carub.0027s0001.1.p, Carub.0002s0847.1.p, Carub.0006s2603.1.p, Carub.0016s0011.1.p, Carub.0006s2616.1.p
OG0000250	AT5G16350	Carub.0006s1454.1.p
OG0000250	AT5G12420	Carub.0006s1092.1.p
OG0000251	AT3G30290	Carub.0005s0855.1.p
OG0000251	AT1G65670, AT4G15300	Carub.0007s2660.1.p, Carub.0007s2663.1.p
OG0000251	AT4G15396, AT4G15393	Carub.0007s2665.1.p
