Orthogroup	Brassica_oleracea	Arabis_alpina
OG0000070	Bo1g006970	AALP_AA7G218300
OG0000071	Bo1g077020	AALP_AA5G108000
OG0000071	Bo2g010210, Bo5g093000	AALP_AA3G297400
OG0000071	Bo00954s010, Bo7g014520, Bo00954s050, Bo4g016190, Bo1g022210, Bo04440s010, Bo2g088820, Bo8g016600, Bo05709s010	AALP_AA4G080600
OG0000072	Bo6g066330, Bo7g033040, Bo8g098430, Bo5g123040, Bo5g069390, Bo4g125800, Bo2g105080, Bo08071s010, Bo06352s010, Bo5g027810, Bo3g107450, Bo5g027880, Bo2g002370, Bo4g137370, Bo1g033100, Bo9g043690, Bo6g095190, Bo4g098480, Bo4g139480, Bo8g024490, Bo4g052650, Bo9g018670, Bo7g030690, Bo1g071030, Bo2g104780, Bo4g069250	AALP_AA1G177000
OG0000073	Bo2g037760	AALP_AA7G055000
OG0000073	Bo8g016360	AALP_AA4G116900
OG0000073	Bo6g107250	AALP_AAs69811U000200
OG0000074	Bo9g137000	AALP_AA8G385200
OG0000074	Bo3g132990	AALP_AA5G090000
OG0000074	Bo9g137050	AALP_AA8G381500
OG0000075	Bo5g123830, Bo8g067260	AALP_AA3G278700
OG0000075	Bo5g103420, Bo2g091200, Bo3g023080, Bo5g080160, Bo9g097020, Bo8g079650, Bo3g064420, Bo5g118960, Bo5g126200, Bo7g113560, Bo3g069030, Bo9g043600, Bo8g077390, Bo9g154090, Bo3g165630, Bo7g081320, Bo1g123190, Bo00766s070, Bo4g059590, Bo2g134190, Bo2g134210, Bo2g120930, Bo5g110050, Bo00766s060, Bo8g033810, Bo8g054050, Bo3g143990, Bo7g065350, Bo3g147750, Bo4g142530, Bo4g151450, Bo5g079930, Bo6g043650, Bo8g004240, Bo3g185880, Bo00950s010, Bo3g030010, Bo7g108490, Bo3g091250, Bo1g117720, Bo4g021090, Bo4g142570, Bo6g066400, Bo7g077890, Bo3g128780, Bo4g061560, Bo01038s050, Bo7g005060, Bo7g007300, Bo4g050710, Bo4g182950, Bo7g005070, Bo4g045830, Bo01038s060, Bo7g007310, Bo4g050720, Bo7g007290, Bo2g030270, Bo4g136450, Bo4g142540, Bo7g120810, Bo4g013440, Bo9g058650, Bo00846s020, Bo9g065600, Bo5g021090, Bo5g007590, Bo6g072420, Bo8g104320, Bo9g135280	AALP_AA1G304000
OG0000077	Bo4g181620, Bo01855s010, Bo3g027110, Bo4g044220, Bo3g027130, Bo4g045230, Bo4g045290	AALP_AA6G066400
OG0000077	Bo4g181800	AALP_AA6G063700
OG0000077	Bo3g026890, Bo4g045330	AALP_AA6G066500
OG0000078	Bo8g069990, Bo7g061840	AALP_AA1G219700
OG0000078	Bo6g119920	AALP_AA2G202200
OG0000078	Bo7g016350	AALP_AA7G222000, AALP_AA4G166100
OG0000078	Bo2g127620, Bo7g073960	AALP_AA6G120700
OG0000078	Bo3g093780	AALP_AA3G337500, AALP_AA7G234300
OG0000078	Bo1g059260, Bo8g081690, Bo7g100890	AALP_AA5G136700
OG0000079	Bo7g115740, Bo1g010450	AALP_AA7G186800
OG0000079	Bo7g066970	AALP_AA6G143600
OG0000079	Bo3g012630	AALP_AA8G184200
OG0000079	Bo3g005320	AALP_AA8G091900
OG0000080	Bo01118s040	AALP_AA8G330800
OG0000083	Bo7g110200, Bo8g050640, Bo7g110210	AALP_AA7G080800
OG0000083	Bo1g025610, Bo5g045030	AALP_AA1G278500
OG0000083	Bo8g107080, Bo5g018130, Bo2g131680, Bo8g107090, Bo5g018050	AALP_AA1G154500, AALP_AA1G155200, AALP_AA1G154600
OG0000083	Bo9g073030	AALP_AA5G020900
OG0000083	Bo7g081030, Bo7g081050	AALP_AA5G021000
OG0000083	Bo9g073020, Bo2g136730, Bo05202s010, Bo7g081020	AALP_AA5G019500
OG0000084	Bo1g051090, Bo8g053010	AALP_AA7G117600
OG0000084	Bo3g091660, Bo7g016340	AALP_AA4G166200
OG0000085	Bo7g115760	AALP_AA8G438200
OG0000085	Bo4g187690, Bo4g187680, Bo4g187670	AALP_AAs57002U000100
OG0000085	Bo9g025740, Bo7g010070, Bo00576s130, Bo8g082930, Bo5g039410	AALP_AA7G240300
OG0000086	Bo9g107090, Bo2g047920	AALP_AA8G300400
OG0000086	Bo3g017670	AALP_AA8G395300
OG0000086	Bo3g017680, Bo9g140920, Bo2g025270	AALP_AA8G395200
OG0000086	Bo3g130270	AALP_AA5G084200
OG0000088	Bo3g017450, Bo9g142390, Bo9g142350	AALP_AA8G400300
OG0000088	Bo2g025010, Bo9g142330, Bo3g017460	AALP_AA8G399900, AALP_AA8G400100
OG0000089	Bo6g095710, Bo5g081330	AALP_AAs43157U000100
OG0000090	Bo4g064600	AALP_AA3G342400, AALP_AAs67532U000400
OG0000090	Bo3g039980, Bo4g169240, Bo4g169250, Bo4g169180, Bo3g040000	AALP_AAs48252U001400
OG0000093	Bo5g109890	AALP_AA8G456200
OG0000093	Bo3g027940, Bo8g066820	AALP_AA6G222000
OG0000094	Bo9g042150	AALP_AA2G031600
OG0000094	Bo1g098150, Bo9g042100, Bo1g098140, Bo4g086730, Bo9g042090	AALP_AA2G029700
OG0000094	Bo8g059880	AALP_AA4G160600
OG0000095	Bo1g037040	AALP_AA2G045800, AALP_AA7G066600
OG0000095	Bo1g037070, Bo7g108980, Bo1g037050	AALP_AA7G066500
OG0000095	Bo3g154350, Bo1g144040	AALP_AAs42177U000100
OG0000095	Bo8g106370	AALP_AA1G240300
OG0000095	Bo5g020330	AALP_AA7G200900
OG0000095	Bo7g078440	AALP_AA5G003300
OG0000095	Bo9g070120	AALP_AA5G005400
OG0000096	Bo2g081000, Bo6g087230, Bo6g118500, Bo6g087210, Bo6g085010, Bo6g087200	AALP_AA2G180500
OG0000098	Bo4g186210, Bo3g030080	AALP_AA4G110300
OG0000098	Bo4g161200	AALP_AA6G243800
OG0000098	Bo7g088820	AALP_AA5G065100
OG0000098	Bo5g021040	AALP_AA1G175900
OG0000098	Bo6g079920	AALP_AA2G248800
OG0000098	Bo5g126190	AALP_AA3G185300
OG0000099	Bo5g003170, Bo8g117460	AALP_AA1G017400
OG0000100	Bo7g056500, Bo1g102370, Bo7g056490	AALP_AA2G073500, AALP_AAs44455U000100
OG0000100	Bo7g080030	AALP_AA8G367500, AALP_AA4G249500, AALP_AA1G042800
OG0000100	Bo2g108950, Bo5g130480	AALP_AA5G057300, AALP_AA8G437400, AALP_AA3G181600, AALP_AAs68065U000100, AALP_AA5G215000, AALP_AA6G145500, AALP_AA8G242400
OG0000100	Bo9g044250, Bo01051s020, Bo2g131500, Bo10151s010, Bo3g173440, Bo9g068230, Bo3g107170, Bo5g057130, Bo7g024210, Bo7g059600, Bo8g091970, Bo3g065750, Bo5g121360, Bo7g065520, Bo1g134690, Bo9g025870, Bo5g039250, Bo00957s070, Bo8g097450, Bo7g092800, Bo2g064230, Bo1g105650	AALP_AA8G347600, AALP_AA8G108600, AALP_AAs74350U000100, AALP_AA4G076100, AALP_AA7G081500
OG0000103	Bo1g024330, Bo7g107470, Bo7g107480	AALP_AA7G041500
OG0000103	Bo5g049470	AALP_AA1G336300, AALP_AA1G336600, AALP_AAs60950U000100
OG0000104	Bo8g019170, Bo8g011190, Bo8g020650, Bo8g021670, Bo8g021680, Bo6g005860, Bo6g006940, Bo03151s010, Bo6g010560	AALP_AA8G255200, AALP_AA8G249800
OG0000106	Bo2g051180	AALP_AA1G326800
OG0000106	Bo5g148240	AALP_AA3G326900
OG0000106	Bo2g161700, Bo2g161740	AALP_AA8G449800, AALP_AA8G450500, AALP_AA8G449900
OG0000108	Bo7g065370	AALP_AA6G150600, AALP_AA6G150500
OG0000110	Bo1g053300, Bo1g053310	AALP_AAs66747U002500
OG0000110	Bo3g042210, Bo3g044990	AALP_AAs42086U000100
OG0000110	Bo8g100000	AALP_AA6G274100, AALP_AA6G273700
OG0000110	Bo7g082170, Bo7g082200, Bo7g082080, Bo7g082180, Bo7g082140	AALP_AA5G230300
OG0000113	Bo3g092360	AALP_AA3G357300
OG0000113	Bo5g090570	AALP_AA5G174500
OG0000113	Bo6g064540, Bo4g140350	AALP_AA6G330900
OG0000114	Bo9g154740, Bo2g016620, Bo3g013240	AALP_AA8G202600
OG0000114	Bo1g056560, Bo01923s010	AALP_AA1G115200, AALP_AAs55560U000200, AALP_AAs55560U000300, AALP_AAs50914U000200
OG0000114	Bo8g040860	AALP_AA1G115300, AALP_AAs55560U000100
OG0000115	Bo2g013900	AALP_AA8G190000
OG0000115	Bo3g093990, Bo9g026170, Bo9g026160	AALP_AA3G342000
OG0000115	Bo8g080470	AALP_AA5G132900
OG0000115	Bo8g080460, Bo7g100650	AALP_AA5G132800
OG0000116	Bo2g133690, Bo2g158810, Bo8g104250, Bo2g158860, Bo4g040040, Bo2g159130, Bo2g157380, Bo2g157370, Bo2g158410, Bo2g159110	AALP_AA3G050500, AALP_AA8G423000, AALP_AA8G429100
OG0000117	Bo3g036630	AALP_AA6G233000, AALP_AA6G232800, AALP_AA6G233100, AALP_AA6G232900
OG0000118	Bo7g040310, Bo9g011200, Bo5g087110, Bo3g060240, Bo01120s020, Bo7g009970, Bo6g108550	AALP_AA5G241000
OG0000119	Bo4g145460	AALP_AA4G218000
OG0000120	Bo8g117860	AALP_AA1G006200
OG0000120	Bo9g003750, Bo2g098940, Bo3g054440	AALP_AA6G014300
OG0000120	Bo9g110930, Bo2g046050, Bo3g022870, Bo1g051040	AALP_AA8G313200
OG0000120	Bo3g024610	AALP_AAs72293U000200
OG0000120	Bo3g039260, Bo4g009260, Bo4g197120	AALP_AA4G252900
OG0000121	Bo2g086460, Bo6g119910, Bo6g086110	AALP_AAs55472U000100
OG0000121	Bo2g085210	AALP_AA2G201500
OG0000123	Bo8g044730, Bo1g053610, Bo7g104500	AALP_AA8G261100
OG0000126	Bo9g034030	AALP_AA2G003200
OG0000126	Bo9g029510	AALP_AA5G111000, AALP_AA3G061700
OG0000126	Bo9g037350, Bo7g106650, Bo4g142180	AALP_AA1G349500, AALP_AA1G327000, AALP_AA6G323700, AALP_AAs55662U000100
OG0000126	Bo9g064380	AALP_AA6G114900
OG0000126	Bo3g088650	AALP_AAs59823U000400
OG0000126	Bo9g064250	AALP_AA5G107000, AALP_AAs48720U000100
OG0000128	Bo1g151940, Bo1g151910	AALP_AA3G041200, AALP_AA5G119800
OG0000129	Bo5g123840, Bo5g123810, Bo4g184750, Bo4g184740, Bo3g028630, Bo3g028620, Bo3g028650, Bo1g119020	AALP_AA3G355700
OG0000130	Bo01410s020	AALP_AA7G088600, AALP_AA6G158300, AALP_AA6G157100, AALP_AA6G158000
OG0000130	Bo6g081890	AALP_AAs58075U000100, AALP_AA5G271700, AALP_AAs58004U000100
OG0000130	Bo01836s010, Bo4g045250	AALP_AA3G341400, AALP_AA3G106900, AALP_AA7G109500, AALP_AAs73216U000100, AALP_AAs71112U000100, AALP_AA1G173500, AALP_AA8G317800, AALP_AAs48021U000700, AALP_AA6G202700, AALP_AA2G041700, AALP_AA1G163700, AALP_AA7G098300, AALP_AA2G041600, AALP_AAs54367U000800, AALP_AAs52132U000100, AALP_AA1G251300, AALP_AA6G350400, AALP_AA7G152200, AALP_AA8G499800, AALP_AAs67984U000100, AALP_AAs43195U000200, AALP_AAs67613U000200, AALP_AA3G336600, AALP_AA4G124900, AALP_AA2G074100, AALP_AAs42979U000100, AALP_AAs46225U000100, AALP_AA1G340100, AALP_AA2G009700, AALP_AA3G368400, AALP_AA5G106200, AALP_AA6G281200, AALP_AA3G181900, AALP_AA2G052000, AALP_AA6G346300, AALP_AA1G155400, AALP_AA8G165200, AALP_AA3G264600, AALP_AAs39056U000500
OG0000132	Bo3g094110, Bo7g011290	AALP_AA3G346800
OG0000132	Bo7g062280	AALP_AA1G213900
OG0000132	Bo2g082620	AALP_AA2G194600
OG0000132	Bo1g002450	AALP_AA7G270400
OG0000132	Bo3g042360, Bo8g101590, Bo4g147040	AALP_AA6G298600
OG0000133	Bo01281s010, Bo8g072640	AALP_AA1G252600, AALP_AA1G252500
OG0000133	Bo2g069670, Bo2g069600	AALP_AA2G139700
OG0000133	Bo6g112480	AALP_AA2G139300
OG0000133	Bo2g069590, Bo6g112450, Bo6g112470	AALP_AA2G139000
OG0000133	Bo6g094510	AALP_AA2G139500
OG0000133	Bo6g112500, Bo6g112490	AALP_AA2G139600
OG0000134	Bo7g075410	AALP_AA6G115400
OG0000134	Bo2g130110	AALP_AA7G168400, AALP_AA6G145800
OG0000135	Bo6g095320, Bo6g095330, Bo2g064350, Bo2g064300, Bo2g064270	AALP_AA2G066400, AALP_AAs50688U000100, AALP_AAs64263U000100
OG0000135	Bo6g110270, Bo6g110260	AALP_AAs60501U000100
OG0000136	Bo1g150460, Bo4g098770, Bo6g005760	AALP_AAs66866U000100
OG0000137	Bo5g059730, Bo3g144110	AALP_AA1G300400, AALP_AA1G302500
OG0000138	Bo4g181660, Bo3g027160	AALP_AA3G273300, AALP_AA6G065400
OG0000138	Bo3g036840, Bo3g043070, Bo9g126100, Bo6g099220, Bo3g034890, Bo4g190010	AALP_AA4G190200
OG0000140	Bo8g028720, Bo9g075690, Bo00883s110, Bo16142s010, Bo09929s010, Bo7g001040, Bo2g024620, Bo7g094860, Bo00883s100, Bo2g085280, Bo11112s010, Bo8g022990, Bo01203s010, Bo24520s010, Bo3g153280, Bo3g107440, Bo1g107130, Bo4g116940, Bo3g155440, Bo8g051060, Bo2g094930, Bo4g127360, Bo03980s010, Bo10013s010, Bo2g085070, Bo9g040910, Bo9g074450, Bo4g096490, Bo9g037190, Bo1g079100, Bo2g086450, Bo19243s010, Bo5g132590, Bo1g078940, Bo5g143110, Bo4g112970, Bo4g105050, Bo7g015060, Bo1g055130, Bo4g044050, Bo6g048140, Bo1g119410, Bo9g076490, Bo9g069850, Bo6g065140, Bo2g159350, Bo5g077540, Bo3g142870, Bo7g031190, Bo9g098680, Bo9g120760, Bo6g039800	AALP_AA8G186400
OG0000141	Bo4g182700	AALP_AAs71109U000200, AALP_AA4G148600, AALP_AAs54961U000100
OG0000141	Bo6g044170, Bo3g091450, Bo1g048110, Bo3g064250, Bo4g075480, Bo5g019880, Bo3g083260, Bo3g062680, Bo20032s010, Bo8g032210	AALP_AA6G279100, AALP_AA1G235300, AALP_AA8G286100
OG0000143	Bo3g071680, Bo1g117390, Bo5g117290	AALP_AA3G214200
OG0000144	Bo4g102580, Bo4g102560	AALP_AA5G265500
OG0000144	Bo4g195610, Bo4g195630, Bo4g195640, Bo7g040400, Bo7g040380	AALP_AA4G244600
OG0000144	Bo4g195670, Bo4g195660	AALP_AA4G244800, AALP_AA8G146600
OG0000144	Bo4g195680, Bo4g024790	AALP_AA4G245200
OG0000146	Bo3g167020, Bo3g167000	AALP_AA7G225000
OG0000146	Bo3g092170	AALP_AA3G329700
OG0000149	Bo01075s030, Bo6g074760	AALP_AA4G003000
OG0000149	Bo2g068080	AALP_AA2G132100
OG0000149	Bo3g185810	AALP_AA1G295500, AALP_AA4G003200
OG0000149	Bo3g185820	AALP_AA4G003100
OG0000150	Bo5g034840, Bo8g082150, Bo8g082130	AALP_AA1G240200
OG0000151	Bo3g083680, Bo4g136600	AALP_AA7G161300
OG0000153	Bo9g137200, Bo9g139540, Bo3g017990, Bo3g017950, Bo3g017930, Bo3g017970, Bo08177s010, Bo9g139550, Bo2g026600	AALP_AA8G389800, AALP_AA8G382700, AALP_AAs55710U000100
OG0000153	Bo2g025430, Bo3g017570, Bo3g017540, Bo3g021090, Bo9g141170, Bo9g141090, Bo9g140740	AALP_AA8G397500
OG0000154	Bo4g195000	AALP_AAs43395U000100
OG0000154	Bo4g106230, Bo8g094910	AALP_AA5G255600, AALP_AA5G255500
OG0000154	Bo4g022760	AALP_AA4G233600
OG0000154	Bo4g194990	AALP_AA4G233500
OG0000155	Bo4g175940, Bo2g036420, Bo4g175960, Bo4g175950, Bo4g175920, Bo4g175930, Bo4g053720, Bo4g053690, Bo4g170800, Bo4g170790, Bo2g164260	AALP_AA6G088600
OG0000155	Bo8g098520	AALP_AA5G286600
OG0000156	Bo3g019410	AALP_AA8G361500
OG0000156	Bo2g139040	AALP_AA5G030000
OG0000156	Bo2g139020	AALP_AA5G029900
OG0000156	Bo9g007900	AALP_AA5G031400, AALP_AA5G029400, AALP_AA5G029300, AALP_AA5G031500
OG0000158	Bo9g117680, Bo9g052150	AALP_AA1G164600, AALP_AA4G073600, AALP_AA4G071000
OG0000158	Bo3g023700, Bo2g050470, Bo7g116220, Bo1g008000	AALP_AA5G274100
OG0000159	Bo6g067810, Bo6g097270, Bo8g065620, Bo6g108470, Bo8g065610	AALP_AA1G119500, AALP_AA4G074200, AALP_AA1G119200, AALP_AA1G119300
OG0000160	Bo7g119420, Bo1g031950, Bo1g031930, Bo2g066890, Bo6g110710, Bo6g110700, Bo6g110680	AALP_AA3G080900
OG0000162	Bo5g010080	AALP_AA1G101500
OG0000162	Bo2g136880, Bo7g081100	AALP_AA5G021400
OG0000163	Bo01487s010	AALP_AA5G045100, AALP_AA5G045200
OG0000163	Bo3g086680	AALP_AAs50142U000100
OG0000164	Bo1g025620, Bo7g107610	AALP_AA7G044300
OG0000164	Bo3g048350	AALP_AA6G054300, AALP_AA6G054400
OG0000165	Bo1g063660, Bo5g095680, Bo7g039210, Bo4g086510, Bo4g086520, Bo2g110670, Bo7g030820, Bo4g086530, Bo5g069370, Bo1g068600, Bo2g110680, Bo4g086540, Bo01084s010, Bo4g090370, Bo00679s050, Bo4g086550, Bo00580s060, Bo4g090360, Bo4g086560, Bo4g086450, Bo2g124460, Bo8g034400, Bo00580s020, Bo5g098350, Bo5g098340, Bo6g058820, Bo8g034060, Bo7g092980, Bo3g103520, Bo7g030830, Bo7g030810, Bo1g126200, Bo23941s010, Bo2g124470, Bo8g040760, Bo7g007100, Bo9g089670, Bo01151s010, Bo5g095700, Bo4g086580, Bo5g121150, Bo5g103500, Bo5g086870, Bo8g024460, Bo00770s030, Bo02161s010, Bo8g040750, Bo1g064020, Bo8g020400, Bo8g024270, Bo8g035410, Bo3g118470, Bo4g078200, Bo5g069360, Bo4g086570, Bo9g095750, Bo9g097060, Bo4g086870, Bo9g081820, Bo4g086820, Bo5g069470, Bo27098s010, Bo3g118500, Bo2g115150, Bo7g009640	AALP_AA5G072800, AALP_AA2G023700, AALP_AA6G286200, AALP_AA5G155700, AALP_AA8G225200, AALP_AA2G030500, AALP_AAs71504U000100, AALP_AA6G123000, AALP_AAs40902U000100
OG0000167	Bo1g144470	AALP_AA3G100200
OG0000167	Bo4g176050, Bo9g183560	AALP_AA8G018100
OG0000170	Bo4g169560	AALP_AAs58904U000400
OG0000173	Bo9g178940	AALP_AA8G133900
OG0000174	Bo6g101330, Bo2g053950	AALP_AA2G084400
OG0000174	Bo4g137010	AALP_AA6G352500
OG0000174	Bo2g147700, Bo9g008830, Bo2g147810, Bo2g147710, Bo8g010780, Bo8g010770, Bo9g043440, Bo5g008480, Bo5g008470, Bo5g008460, Bo02331s010	AALP_AA1G079200
OG0000178	Bo5g048410	AALP_AA5G193700, AALP_AA1G056500
OG0000179	Bo7g119150, Bo2g083910	AALP_AAs38949U000100
OG0000179	Bo1g002560	AALP_AA7G273500
OG0000179	Bo7g119140	AALP_AA3G060700, AALP_AA6G057700
OG0000180	Bo1g002240	AALP_AA3G325100
OG0000180	Bo3g091390	AALP_AA3G325100
OG0000180	Bo3g149660	AALP_AA3G325100
OG0000180	Bo1g002240	AALP_AA7G266800
OG0000180	Bo3g091390	AALP_AA7G266800
OG0000180	Bo3g149660	AALP_AA7G266800
OG0000180	Bo1g002240	AALP_AA7G217800
OG0000180	Bo3g091390	AALP_AA7G217800
OG0000180	Bo3g149660	AALP_AA7G217800
OG0000181	Bo2g013940, Bo00418s090, Bo9g140690, Bo7g075270, Bo7g075280, Bo5g071130, Bo9g090900, Bo9g022520, Bo2g138390, Bo2g013930	AALP_AA7G146600
OG0000182	Bo7g041120, Bo2g121160	AALP_AA1G317200
OG0000182	Bo7g106880	AALP_AA7G026100
OG0000182	Bo7g069940	AALP_AA6G137600
OG0000182	Bo7g080170	AALP_AA5G011000
OG0000183	Bo3g114920	AALP_AA5G099500
OG0000183	Bo7g099020	AALP_AA8G447700
OG0000183	Bo1g072440, Bo3g135870	AALP_AA5G099400
OG0000183	Bo3g135860	AALP_AA5G099200
OG0000183	Bo7g033010	AALP_AAs66804U000100
OG0000184	Bo9g102450, Bo8g106830, Bo8g107930, Bo9g152160, Bo8g107970, Bo8g107230, Bo8g107920, Bo8g092490, Bo1g101310, Bo8g109080, Bo3g084230, Bo8g108180, Bo8g108190, Bo8g064930, Bo8g064920, Bo8g107750, Bo1g101330	AALP_AA1G139600, AALP_AA1G139900, AALP_AA1G135600
OG0000185	Bo4g136430, Bo4g136460	AALP_AA8G245700, AALP_AA2G027400, AALP_AA6G051100
OG0000186	Bo5g057110, Bo7g046950, Bo7g046960	AALP_AA1G297000
OG0000189	Bo8g093140, Bo6g076220	AALP_AAs55242U000100
OG0000189	Bo6g076260, Bo6g076240	AALP_AA5G246900
OG0000189	Bo8g093100	AALP_AA5G246000
OG0000190	Bo5g112280, Bo8g108000, Bo5g065530, Bo8g107990, Bo5g065540, Bo00969s070	AALP_AA1G138600
OG0000191	Bo3g019780, Bo9g126170	AALP_AA8G353900
OG0000191	Bo8g102560, Bo7g005460	AALP_AA3G361600
OG0000191	Bo3g178180, Bo1g016530, Bo7g113720	AALP_AA7G141400
OG0000191	Bo1g016510	AALP_AA3G361400, AALP_AA7G141900
OG0000192	Bo7g105710	AALP_AAs50902U000500
OG0000192	Bo6g077630, Bo7g012990	AALP_AA5G059200, AALP_AA6G020200
OG0000192	Bo6g079280	AALP_AA5G280000
OG0000193	Bo6g014300	AALP_AA4G076200
OG0000193	Bo3g070270, Bo5g122570, Bo1g119140	AALP_AA3G202500
OG0000193	Bo2g052760	AALP_AA2G077900
OG0000193	Bo4g136670	AALP_AA6G357500
OG0000193	Bo2g013150, Bo9g163050	AALP_AA8G173600
OG0000195	Bo7g110070, Bo2g089970, Bo14909s010, Bo19491s010, Bo5g064320, Bo6g069960, Bo2g132060, Bo01298s010, Bo3g139850, Bo7g005860, Bo19492s010, Bo01710s010, Bo2g159560, Bo9g064330, Bo3g123860, Bo6g077150, Bo3g123870, Bo6g077160, Bo01682s020, Bo9g150370, Bo5g043820, Bo4g137090, Bo04980s010, Bo4g177570, Bo4g154050, Bo4g040000, Bo4g106450, Bo5g106290, Bo16691s010, Bo6g116590, Bo7g012900, Bo7g012890, Bo5g045230, Bo9g156060, Bo6g044320, Bo2g063130, Bo1g049380, Bo2g100320, Bo4g050920, Bo4g051010, Bo4g050900	AALP_AA1G164500, AALP_AA2G173800
OG0000196	Bo2g116810, Bo6g094580, Bo04228s010	AALP_AA4G095700
OG0000197	Bo2g165720, Bo7g087400	AALP_AA8G466800
OG0000198	Bo4g074170, Bo2g134410	AALP_AA6G289400
OG0000199	Bo3g002380	AALP_AA8G027200
OG0000200	Bo8g033680	AALP_AAs53541U000100, AALP_AA3G297300
OG0000200	Bo5g085470, Bo3g062730, Bo7g057700, Bo5g070660, Bo1g087470, Bo27214s010, Bo9g110970, Bo7g016110, Bo3g181000, Bo8g050150, Bo21188s010, Bo5g036290, Bo9g140900, Bo7g033230, Bo5g059820, Bo1g112410, Bo3g120790, Bo5g021900, Bo2g114030, Bo2g099020, Bo1g076920, Bo2g114040, Bo3g123760, Bo2g103250, Bo8g032160, Bo5g045180, Bo1g073590, Bo6g019860, Bo2g104790, Bo3g118340	AALP_AAs46602U000100
OG0000201	Bo3g173740, Bo7g115120, Bo7g115340	AALP_AA7G176400, AALP_AA7G280000
OG0000201	Bo3g063920, Bo3g063950, Bo5g136880, Bo5g136890, Bo5g136900	AALP_AA3G119800, AALP_AA3G119900
OG0000203	Bo4g195100, Bo4g196090	AALP_AA8G033100, AALP_AAs74908U000200, AALP_AA6G004200, AALP_AAs47945U000100, AALP_AA3G106200, AALP_AAs74908U000300, AALP_AA8G027500, AALP_AAs47945U000300, AALP_AAs43189U000100, AALP_AAs44809U000200, AALP_AAs66664U000100
OG0000204	Bo1g134730	AALP_AA7G274300
OG0000205	Bo8g065840, Bo5g018160, Bo8g107050	AALP_AA1G154900
OG0000205	Bo9g023810, Bo7g021660	AALP_AA3G319400
OG0000206	Bo4g139730, Bo4g183360, Bo00679s070, Bo2g016600, Bo3g083320, Bo7g045410	AALP_AAs71639U000100, AALP_AAs67142U000200, AALP_AAs59711U000100
OG0000206	Bo5g020250	AALP_AAs72971U000100
OG0000208	Bo4g140790, Bo1g095840, Bo1g097920, Bo1g097910, Bo1g097850, Bo1g097950, Bo01209s020, Bo1g095850, Bo9g043560, Bo9g043610	AALP_AA5G253900
OG0000210	Bo1g057520, Bo2g159250	AALP_AA6G305000
OG0000210	Bo3g024820	AALP_AA6G089700
OG0000211	Bo5g033100, Bo7g059560	AALP_AA1G229800
OG0000211	Bo8g070800, Bo8g070850, Bo5g034170	AALP_AA1G235400, AALP_AA7G067700
OG0000211	Bo7g059570	AALP_AA1G229100
OG0000212	Bo8g083300, Bo7g002120, Bo3g009900, Bo4g098900, Bo5g015100	AALP_AAs55280U000100
OG0000212	Bo3g148970, Bo14798s010, Bo2g047540	AALP_AA8G022800
OG0000212	Bo4g044120	AALP_AA2G002600, AALP_AA8G183400
OG0000214	Bo9g078010	AALP_AA6G052000
OG0000216	Bo3g065900	AALP_AA3G158200
OG0000216	Bo5g131690	AALP_AA3G158000
OG0000217	Bo1g151640	AALP_AA7G176800
OG0000217	Bo6g094240	AALP_AAs62413U000100
OG0000217	Bo2g072860, Bo3g083800, Bo6g098580	AALP_AA2G150100, AALP_AA2G146600, AALP_AA2G146800, AALP_AA2G146500, AALP_AA2G150000
OG0000217	Bo5g025040	AALP_AA1G197300, AALP_AA1G197100
OG0000218	Bo9g017440	AALP_AA8G462800
OG0000218	Bo5g004420, Bo8g115670	AALP_AA1G037000
OG0000220	Bo1g022270, Bo7g107050	AALP_AA7G036700, AALP_AA7G035600
OG0000220	Bo7g107010, Bo7g106990, Bo3g162140, Bo3g159890	AALP_AAs42715U000100, AALP_AAs48788U000100
OG0000223	Bo5g108580, Bo2g133620, Bo3g076060	AALP_AA3G234500
OG0000223	Bo9g120610, Bo9g092670	AALP_AA8G339300
OG0000223	Bo6g099090, Bo9g091160, Bo2g055250, Bo1g046580, Bo7g111020	AALP_AA7G100300
OG0000224	Bo7g113490, Bo1g014370, Bo7g118310, Bo5g007000, Bo5g008640, Bo01222s030, Bo2g013690, Bo7g004930, Bo2g056410, Bo8g050480	AALP_AA7G247500, AALP_AA8G282700, AALP_AA8G282600
OG0000225	Bo00947s010, Bo2g074070	AALP_AA5G110900, AALP_AAs55388U000100, AALP_AA4G146600, AALP_AAs46730U000200
OG0000225	Bo5g148600	AALP_AA1G044600
OG0000225	Bo8g067450	AALP_AA5G265900
OG0000226	Bo5g041240, Bo6g055960, Bo6g110690, Bo9g165490	AALP_AA6G341800, AALP_AAs45238U000100
OG0000227	Bo5g039760	AALP_AA1G258000, AALP_AA5G116800, AALP_AA8G063200, AALP_AAs48794U000300, AALP_AA5G116100, AALP_AA8G061100
OG0000227	Bo7g056000	AALP_AAs65730U000100, AALP_AAs62100U000100
OG0000228	Bo7g108740	AALP_AA7G063900
OG0000228	Bo9g002310, Bo3g054790	AALP_AA6G005800
OG0000228	Bo5g001010	AALP_AA1G005400
OG0000228	Bo4g195940, Bo3g039050, Bo4g025110	AALP_AA4G249600
OG0000229	Bo5g008280, Bo8g114010, Bo9g007710, Bo3g044940, Bo9g007740, Bo9g007700, Bo9g006430, Bo7g110100, Bo9g006400, Bo3g029750	AALP_AA6G211300
