"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","CPATscore","Type","BioType","ConfidenceLevel"
"Chr1",10094621,10095145,"AT1G06173.1","AT1G06173",0,"+",10095145,10095145,0,1,"524,","0,",524,0.340084787582014,"monoexonic","lincRNA","HC"
"Chr1",10095812,10102928,"AT1G28715.1","AT1G28715",0,"-",10102928,10102928,0,8,"831,195,67,74,74,97,79,255,","0,2121,3115,3831,4266,4997,6044,6861,",1672,0.999662262763472,"multiexonic","NAT_lncRNA","HC"
"Chr1",10108972,10109323,"AT1G09045.1","AT1G09045",0,"-",10109323,10109323,0,2,"91,151,","0,200,",242,0.826557834699858,"multiexonic","lincRNA","HC"
"Chr1",10119307,10119662,"AT1G06187.1","AT1G06187",0,"+",10119662,10119662,0,1,"355,","0,",355,0,"monoexonic","lincRNA","HC"
"Chr1",10127744,10128056,"AT1G06203.1","AT1G06203",0,"+",10128056,10128056,0,1,"312,","0,",312,0.381699751315522,"monoexonic","lincRNA","HC"
"Chr1",10134773,10135097,"AT1G06207.1","AT1G06207",0,"-",10135097,10135097,0,1,"324,","0,",324,0.114441562797104,"monoexonic","NAT_lncRNA","HC"
"Chr1",10146433,10146755,"AtRegRNA_4185.1","AtRegRNA_4185",0,".",10146755,10146755,0,1,"322,","0,",322,0,"monoexonic","lincRNA","HC"
"Chr1",10167272,10167519,"AtRegRNA_4200.1","AtRegRNA_4200",0,".",10167519,10167519,0,1,"247,","0,",247,0.463574230032074,"monoexonic","lincRNA","HC"
"Chr1",10173541,10173830,"AtRegRNA_4206.1","AtRegRNA_4206",0,".",10173830,10173830,0,1,"289,","0,",289,0,"monoexonic","lincRNA","HC"
"Chr1",1018122,1018514,"AT1G04233.1","AT1G04233",0,"-",1018514,1018514,0,1,"392,","0,",392,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10213787,10214349,"AT1G09065.2","AT1G09065",0,"-",10214349,10214349,0,2,"190,221,","0,341,",411,0.669969384658235,"multiexonic","lincRNA","HC"
"Chr1",10213787,10214349,"AT1G09065.1","AT1G09065",0,"-",10214349,10214349,0,1,"562,","0,",562,0.669969384658235,"monoexonic","lincRNA","HC"
"Chr1",10217459,10217674,"AtRegRNA_4221.1","AtRegRNA_4221",0,"+",10217674,10217674,0,1,"215,","0,",215,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10227219,10228855,"AtRegRNA_4225.1","AtRegRNA_4225",0,".",10228855,10228855,0,1,"1636,","0,",1636,0.654157271372768,"monoexonic","lincRNA","HC"
"Chr1",10234115,10234496,"AtRegRNA_4224.1","AtRegRNA_4224",0,".",10234496,10234496,0,1,"381,","0,",381,0,"monoexonic","lincRNA","HC"
"Chr1",10246943,10247175,"AtRegRNA_4233.1","AtRegRNA_4233",0,".",10247175,10247175,0,1,"232,","0,",232,0,"monoexonic","lincRNA","HC"
"Chr1",10261622,10262334,"AtRegRNA_4237.1","AtRegRNA_4237",0,".",10262334,10262334,0,1,"712,","0,",712,0.216103082285587,"monoexonic","lincRNA","HC"
"Chr1",10286297,10286576,"AtRegRNA_4249.1","AtRegRNA_4249",0,"+",10286576,10286576,0,1,"279,","0,",279,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10288154,10288512,"AtRegRNA_4250.1","AtRegRNA_4250",0,"+",10288512,10288512,0,1,"358,","0,",358,0.501085986830166,"monoexonic","NAT_lncRNA","HC"
"Chr1",10295626,10295900,"AtRegRNA_4252.1","AtRegRNA_4252",0,".",10295900,10295900,0,1,"274,","0,",274,0.099989441434047,"monoexonic","lincRNA","HC"
"Chr1",10310245,10310557,"AtRegRNA_4276.1","AtRegRNA_4276",0,"+",10310557,10310557,0,1,"312,","0,",312,0.140733593932969,"monoexonic","NAT_lncRNA","HC"
"Chr1",10328031,10329100,"AT1G29535.3","AT1G29535",0,"-",10329100,10329100,0,2,"254,216,","0,853,",470,0.476534315054571,"multiexonic","sense_exonic_lncRNA","HC"
"Chr1",10328086,10329081,"AT1G29535.4","AT1G29535",0,"-",10329081,10329081,0,2,"199,197,","0,798,",396,0.462395871158656,"multiexonic","sense_exonic_lncRNA","HC"
"Chr1",10348065,10348295,"AtRegRNA_4293.1","AtRegRNA_4293",0,".",10348295,10348295,0,1,"230,","0,",230,0.302431257014478,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",10371857,10372200,"AtRegRNA_4321.1","AtRegRNA_4321",0,"-",10372200,10372200,0,1,"343,","0,",343,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10376429,10376662,"AtRegRNA_4324.1","AtRegRNA_4324",0,"-",10376662,10376662,0,1,"233,","0,",233,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10377169,10377399,"AtRegRNA_4325.1","AtRegRNA_4325",0,"-",10377399,10377399,0,1,"230,","0,",230,0.173527032450304,"monoexonic","NAT_lncRNA","HC"
"Chr1",10383998,10384275,"AT1G06293.1","AT1G06293",0,"+",10384275,10384275,0,1,"277,","0,",277,0.658154585601105,"monoexonic","lincRNA","HC"
"Chr1",10425621,10426947,"AT1G29775.1","AT1G29775",0,"-",10426947,10426947,0,3,"190,101,4,","0,1156,1322,",295,0.890373990221283,"multiexonic","NAT_lncRNA","HC"
"Chr1",10425815,10426184,"AtRegRNA_4338.2","AtRegRNA_4338",0,"-",10426184,10426184,0,1,"369,","0,",369,0.422859756480485,"monoexonic","lincRNA","HC"
"Chr1",10427341,10428749,"AT1G29785.2","AT1G29785",0,"-",10428749,10428749,0,3,"441,88,19,","0,662,1389,",548,0.748338071218023,"multiexonic","NAT_lncRNA","HC"
"Chr1",1043117,1043415,"AT1G04237.1","AT1G04237",0,"+",1043415,1043415,0,1,"298,","0,",298,0.362780051850443,"monoexonic","NAT_lncRNA","HC"
"Chr1",10489781,10490022,"AT1G06303.1","AT1G06303",0,"+",10490022,10490022,0,1,"241,","0,",241,0,"monoexonic","lincRNA","HC"
"Chr1",10489781,10490022,"AT1G06297.1","AT1G06297",0,"-",10490022,10490022,0,1,"241,","0,",241,0.138529798998936,"monoexonic","lincRNA","HC"
"Chr1",10502334,10503023,"AT1G09075.1","AT1G09075",0,"-",10503023,10503023,0,1,"689,","0,",689,0.756788337515878,"monoexonic","lincRNA","HC"
"Chr1",10577981,10578335,"AtRegRNA_4304.1","AtRegRNA_4304",0,".",10578335,10578335,0,1,"354,","0,",354,0,"monoexonic","lincRNA","HC"
"Chr1",10617122,10617416,"AtRegRNA_4313.1","AtRegRNA_4313",0,".",10617416,10617416,0,1,"294,","0,",294,0,"monoexonic","lincRNA","HC"
"Chr1",10626371,10626580,"AtRegRNA_4317.1","AtRegRNA_4317",0,".",10626580,10626580,0,1,"209,","0,",209,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",10663614,10663836,"AT1G30282.2","AT1G30282",0,"+",10663836,10663836,0,1,"222,","0,",222,0.553465609564534,"monoexonic","NAT_lncRNA","HC"
"Chr1",10667623,10668129,"AT1G06313.1","AT1G06313",0,"-",10668129,10668129,0,1,"506,","0,",506,0.253996192894715,"monoexonic","lincRNA","HC"
"Chr1",10667812,10668056,"AT1G06317.1","AT1G06317",0,"+",10668056,10668056,0,1,"244,","0,",244,0.292143245624653,"monoexonic","lincRNA","HC"
"Chr1",10675488,10675935,"AT1G30310.1","AT1G30310",0,"-",10675935,10675935,0,1,"447,","0,",447,0.392981006150835,"monoexonic","lincRNA","LC"
"Chr1",10677328,10677671,"AT1G06323.1","AT1G06323",0,"-",10677671,10677671,0,1,"343,","0,",343,0,"monoexonic","lincRNA","HC"
"Chr1",10677514,10678259,"AT1G09085.1","AT1G09085",0,"+",10678259,10678259,0,1,"745,","0,",745,0.267350526759759,"monoexonic","lincRNA","HC"
"Chr1",1072573,1072780,"AT1G04243.1","AT1G04243",0,"-",1072780,1072780,0,1,"207,","0,",207,0.216065635507302,"monoexonic","lincRNA","HC"
"Chr1",10757643,10757919,"AtRegRNA_4398.1","AtRegRNA_4398",0,".",10757919,10757919,0,1,"276,","0,",276,0.155178325374385,"monoexonic","lincRNA","HC"
"Chr1",10789697,10790032,"AT1G06337.1","AT1G06337",0,"+",10790032,10790032,0,1,"335,","0,",335,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10791198,10791762,"AtRegRNA_4407.1","AtRegRNA_4407",0,".",10791762,10791762,0,1,"564,","0,",564,0.591053241940058,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",10812738,10813023,"AtRegRNA_4413.1","AtRegRNA_4413",0,"-",10813023,10813023,0,1,"285,","0,",285,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",10814089,10814376,"AT1G06347.1","AT1G06347",0,"-",10814376,10814376,0,1,"287,","0,",287,0,"monoexonic","lincRNA","HC"
"Chr1",10869256,10869757,"AtRegRNA_4433.1","AtRegRNA_4433",0,".",10869757,10869757,0,1,"501,","0,",501,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",10970309,10971663,"AtRegRNA_4477.1","AtRegRNA_4477",0,"+",10971663,10971663,0,1,"1354,","0,",1354,0.929206575445664,"monoexonic","lincRNA","HC"
"Chr1",10979289,10979598,"AtRegRNA_4483.1","AtRegRNA_4483",0,"+",10979598,10979598,0,1,"309,","0,",309,0,"monoexonic","lincRNA","HC"
"Chr1",10981461,10981784,"AT1G06377.1","AT1G06377",0,"+",10981784,10981784,0,1,"323,","0,",323,0.209575981685871,"monoexonic","lincRNA","HC"
"Chr1",10993072,10994152,"AT1G30880.2","AT1G30880",0,"-",10994152,10994152,0,2,"625,331,","0,749,",956,0.887422376328562,"multiexonic","sense_exonic_lncRNA","HC"
"Chr1",11032357,11032898,"AT1G06393.1","AT1G06393",0,"+",11032898,11032898,0,2,"274,136,","0,405,",410,0.506496296743263,"multiexonic","lincRNA","HC"
"Chr1",11100,11372,"AT1G03987.1","AT1G03987",0,"+",11372,11372,0,1,"272,","0,",272,0,"monoexonic","lincRNA","HC"
"Chr1",11132317,11132653,"AtRegRNA_4534.1","AtRegRNA_4534",0,".",11132653,11132653,0,1,"336,","0,",336,0.0596861711466172,"monoexonic","lincRNA","HC"
"Chr1",11136186,11136397,"AT1G06413.1","AT1G06413",0,"-",11136397,11136397,0,1,"211,","0,",211,0.19200465927758,"monoexonic","lincRNA","HC"
"Chr1",11139771,11140052,"AT1G06417.1","AT1G06417",0,"-",11140052,11140052,0,1,"281,","0,",281,0.363201515828704,"monoexonic","lincRNA","HC"
"Chr1",11147006,11147252,"AT1G06423.1","AT1G06423",0,"+",11147252,11147252,0,1,"246,","0,",246,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11178348,11179203,"AT1G31270.1","AT1G31270",0,"+",11179203,11179203,0,2,"81,737,","0,118,",818,0.926902097305632,"multiexonic","lincRNA","HC"
"Chr1",11197611,11198128,"AT1G06433.1","AT1G06433",0,"+",11198128,11198128,0,1,"517,","0,",517,0.527950945368605,"monoexonic","lincRNA","HC"
"Chr1",11241228,11241474,"AT1G06437.1","AT1G06437",0,"+",11241474,11241474,0,1,"246,","0,",246,0,"monoexonic","lincRNA","HC"
"Chr1",11253296,11253780,"AtRegRNA_4601.1","AtRegRNA_4601",0,"-",11253780,11253780,0,1,"484,","0,",484,0.540462905734978,"monoexonic","NAT_lncRNA","HC"
"Chr1",11309880,11310084,"AtRegRNA_4537.1","AtRegRNA_4537",0,"-",11310084,11310084,0,1,"204,","0,",204,0,"monoexonic","lincRNA","HC"
"Chr1",11311118,11311986,"AtRegRNA_4544.1","AtRegRNA_4544",0,"-",11311986,11311986,0,1,"868,","0,",868,0.548517308901526,"monoexonic","NAT_lncRNA","HC"
"Chr1",1134307,1134997,"AT1G04253.1","AT1G04253",0,"-",1134997,1134997,0,1,"690,","0,",690,0.308760154937445,"monoexonic","lincRNA","HC"
"Chr1",11373743,11374599,"AT1G09105.1","AT1G09105",0,"+",11374599,11374599,0,2,"183,267,","0,589,",450,0.627110633794283,"multiexonic","NAT_lncRNA","HC"
"Chr1",11374159,11374612,"AT1G09105.2","AT1G09105",0,"+",11374612,11374612,0,1,"453,","0,",453,0.386486830369641,"monoexonic","NAT_lncRNA","HC"
"Chr1",1140867,1141123,"AtRegRNA_520.1","AtRegRNA_520",0,"+",1141123,1141123,0,1,"256,","0,",256,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11410956,11411218,"AtRegRNA_4620.1","AtRegRNA_4620",0,"+",11411218,11411218,0,1,"262,","0,",262,0.550815623133132,"monoexonic","NAT_lncRNA","HC"
"Chr1",11422635,11423684,"AT1G31835.1","AT1G31835",0,"-",11423684,11423684,0,1,"1049,","0,",1049,0.891677140411623,"monoexonic","lincRNA","HC"
"Chr1",11422805,11423684,"AT1G31835.2","AT1G31835",0,"-",11423684,11423684,0,2,"425,317,","0,562,",742,0.87842208318432,"multiexonic","lincRNA","HC"
"Chr1",11430175,11430441,"AtRegRNA_4626.1","AtRegRNA_4626",0,"-",11430441,11430441,0,1,"266,","0,",266,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11457602,11458231,"AT1G31900.1","AT1G31900",0,"+",11458231,11458231,0,2,"24,351,","0,278,",375,0.368450463477541,"multiexonic","sense_exonic_lncRNA","HC"
"Chr1",11457602,11458134,"AT1G31900.2","AT1G31900",0,"+",11458134,11458134,0,1,"532,","0,",532,0.316405550186029,"monoexonic","sense_exonic_lncRNA","HC"
"Chr1",11469339,11470010,"AtRegRNA_4645.1","AT1G31935",0,"+",11470010,11470010,0,2,"63,412,","0,259,",475,0.875319624566016,"multiexonic","lincRNA","HC"
"Chr1",11469481,11470010,"AT1G31935.1","AT1G31935",0,"+",11470010,11470010,0,1,"529,","0,",529,0.862936866319815,"monoexonic","lincRNA","HC"
"Chr1",11473108,11473354,"AT1G06483.1","AT1G06483",0,"-",11473354,11473354,0,1,"246,","0,",246,0.404649382775507,"monoexonic","lincRNA","HC"
"Chr1",1147780,1148435,"AT1G04295.1","AT1G04295",0,"+",1148435,1148435,0,2,"292,260,","0,395,",552,0.690402976825734,"multiexonic","NAT_lncRNA","HC"
"Chr1",11478514,11478721,"AT1G06487.1","AT1G06487",0,"+",11478721,11478721,0,1,"207,","0,",207,0.285867184807338,"monoexonic","sense_exonic_lncRNA","HC"
"Chr1",1148726,1148945,"AtRegRNA_483.1","AtRegRNA_483",0,"+",1148945,1148945,0,1,"219,","0,",219,0.257755290436215,"monoexonic","NAT_lncRNA","HC"
"Chr1",11495822,11496107,"AT1G06493.1","AT1G06493",0,"-",11496107,11496107,0,1,"285,","0,",285,0.113200824591548,"monoexonic","lincRNA","HC"
"Chr1",1149615,1149830,"AtRegRNA_484.1","AtRegRNA_484",0,"+",1149830,1149830,0,1,"215,","0,",215,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11497401,11497896,"AT1G06497.1","AT1G06497",0,"+",11497896,11497896,0,2,"141,131,","0,364,",272,0.136572919452596,"multiexonic","lincRNA","HC"
"Chr1",11498281,11498595,"AT1G06507.1","AT1G06507",0,"-",11498595,11498595,0,1,"314,","0,",314,0.396042709426073,"monoexonic","lincRNA","HC"
"Chr1",11498428,11498711,"AT1G06513.1","AT1G06513",0,"+",11498711,11498711,0,1,"283,","0,",283,0.0614534034336386,"monoexonic","lincRNA","HC"
"Chr1",11499281,11499519,"AT1G06517.1","AT1G06517",0,"+",11499519,11499519,0,1,"238,","0,",238,0.223831195769024,"monoexonic","lincRNA","HC"
"Chr1",11537367,11537713,"AtRegRNA_4635.1","AtRegRNA_4635",0,"+",11537713,11537713,0,1,"346,","0,",346,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11539484,11539776,"AtRegRNA_4636.1","AtRegRNA_4636",0,"+",11539776,11539776,0,1,"292,","0,",292,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11580838,11581803,"AtRegRNA_4685.1","AtRegRNA_4685",0,"-",11581803,11581803,0,1,"965,","0,",965,0.0922197058342119,"monoexonic","lincRNA","HC"
"Chr1",11582188,11582487,"AtRegRNA_4687.1","AtRegRNA_4687",0,".",11582487,11582487,0,1,"299,","0,",299,0.522569310561787,"monoexonic","lincRNA","HC"
"Chr1",11584925,11585359,"AtRegRNA_4689.1","AtRegRNA_4689",0,".",11585359,11585359,0,1,"434,","0,",434,0.346822869477956,"monoexonic","lincRNA","HC"
"Chr1",1159129,1159504,"AtRegRNA_477.1","AtRegRNA_477",0,".",1159504,1159504,0,1,"375,","0,",375,0.240077436777233,"monoexonic","lincRNA","HC"
"Chr1",11596868,11597195,"AtRegRNA_4690.1","AtRegRNA_4690",0,".",11597195,11597195,0,1,"327,","0,",327,0,"monoexonic","lincRNA","HC"
"Chr1",11601120,11601334,"AT1G06533.1","AT1G06533",0,"+",11601334,11601334,0,1,"214,","0,",214,0,"monoexonic","lincRNA","HC"
"Chr1",11625281,11625571,"AtRegRNA_4701.1","AtRegRNA_4701",0,"-",11625571,11625571,0,1,"290,","0,",290,0.410807448795889,"monoexonic","lincRNA","HC"
"Chr1",11626933,11627719,"AtRegRNA_4703.1","AtRegRNA_4703",0,"-",11627719,11627719,0,1,"786,","0,",786,0.246084438655219,"monoexonic","intronic_lncRNA","HC"
"Chr1",11628583,11629337,"AtRegRNA_4704.1","AtRegRNA_4704",0,".",11629337,11629337,0,1,"754,","0,",754,0.409131682139729,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",1165907,1166194,"AtRegRNA_488.1","AtRegRNA_488",0,"-",1166194,1166194,0,1,"287,","0,",287,0.107315806289727,"monoexonic","NAT_lncRNA","HC"
"Chr1",11661090,11661678,"AtRegRNA_4716.1","AtRegRNA_4716",0,"+",11661678,11661678,0,1,"588,","0,",588,0.108212846263043,"monoexonic","lincRNA","HC"
"Chr1",11670515,11670885,"AtRegRNA_4721.1","AtRegRNA_4721",0,".",11670885,11670885,0,1,"370,","0,",370,0.188595926052006,"monoexonic","lincRNA","HC"
"Chr1",11672236,11672483,"AT1G06537.1","AT1G06537",0,"-",11672483,11672483,0,1,"247,","0,",247,0,"monoexonic","lincRNA","HC"
"Chr1",11678678,11678929,"AT1G06543.1","AT1G06543",0,"-",11678929,11678929,0,1,"251,","0,",251,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11684667,11684906,"AtRegRNA_4732.1","AtRegRNA_4732",0,"+",11684906,11684906,0,1,"239,","0,",239,0,"monoexonic","lincRNA","HC"
"Chr1",11685433,11685807,"AtRegRNA_4736.1","AtRegRNA_4736",0,".",11685807,11685807,0,1,"374,","0,",374,0.177195201796418,"monoexonic","lincRNA","HC"
"Chr1",11689104,11689474,"AtRegRNA_4738.1","AtRegRNA_4738",0,"+",11689474,11689474,0,1,"370,","0,",370,0.306390617024225,"monoexonic","NAT_lncRNA","HC"
"Chr1",11716193,11716644,"AtRegRNA_4749.1","AtRegRNA_4749",0,"+",11716644,11716644,0,1,"451,","0,",451,0.866052372038998,"monoexonic","NAT_lncRNA","HC"
"Chr1",11751802,11752031,"AtRegRNA_4760.1","AtRegRNA_4760",0,"+",11752031,11752031,0,1,"229,","0,",229,0.266709477767603,"monoexonic","NAT_lncRNA","HC"
"Chr1",11778163,11782986,"AtRegRNA_4771.2","AtRegRNA_4771",0,"+",11782986,11782986,0,9,"302,159,82,431,88,121,82,75,1437,","0,390,672,870,1378,1943,2336,2503,3386,",2777,0.978571581978592,"multiexonic","lincRNA","HC"
"Chr1",11778400,11778712,"AT1G06577.1","AT1G06577",0,"-",11778712,11778712,0,1,"312,","0,",312,0,"monoexonic","lincRNA","HC"
"Chr1",11779271,11779894,"AT1G06587.1","AT1G06587",0,"+",11779894,11779894,0,2,"194,85,","0,538,",279,0.609334092297075,"multiexonic","lincRNA","HC"
"Chr1",11779271,11779894,"AT1G06583.1","AT1G06583",0,"-",11779894,11779894,0,1,"623,","0,",623,0.247571485397638,"monoexonic","lincRNA","HC"
"Chr1",11780622,11781703,"AT1G32575.1","AT1G32575",0,"+",11781703,11781703,0,2,"119,154,","0,927,",273,0.56844412360206,"multiexonic","lincRNA","HC"
"Chr1",11781459,11781965,"AT1G06593.1","AT1G06593",0,"+",11781965,11781965,0,2,"245,100,","0,406,",345,0.302654269281149,"multiexonic","lincRNA","HC"
"Chr1",1178924,1179176,"AT1G04257.1","AT1G04257",0,"+",1179176,1179176,0,1,"252,","0,",252,0.0892917560446703,"monoexonic","lincRNA","HC"
"Chr1",11805022,11805318,"AtRegRNA_4764.1","AtRegRNA_4764",0,".",11805318,11805318,0,1,"296,","0,",296,0,"monoexonic","lincRNA","LC"
"Chr1",1183990,1184538,"AtRegRNA_495.1","AtRegRNA_495",0,".",1184538,1184538,0,1,"548,","0,",548,0,"monoexonic","lincRNA","HC"
"Chr1",11856585,11856943,"AT1G06613.1","AT1G06613",0,"+",11856943,11856943,0,1,"358,","0,",358,0.11180115777591,"monoexonic","NAT_lncRNA","HC"
"Chr1",1186838,1187090,"AtRegRNA_498.1","AtRegRNA_498",0,"+",1187090,1187090,0,1,"252,","0,",252,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11873273,11873480,"AT1G06617.1","AT1G06617",0,"+",11873480,11873480,0,1,"207,","0,",207,0,"monoexonic","lincRNA","HC"
"Chr1",1189182,1189503,"AtRegRNA_500.1","AtRegRNA_500",0,"+",1189503,1189503,0,1,"321,","0,",321,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",1190027,1190310,"AtRegRNA_501.1","AtRegRNA_501",0,"+",1190310,1190310,0,1,"283,","0,",283,0.660515603755755,"monoexonic","NAT_lncRNA","HC"
"Chr1",11902315,11902516,"AtRegRNA_4804.1","AtRegRNA_4804",0,"+",11902516,11902516,0,1,"201,","0,",201,0,"monoexonic","lincRNA","HC"
"Chr1",11912853,11913054,"AtRegRNA_4812.1","AtRegRNA_4812",0,"-",11913054,11913054,0,1,"201,","0,",201,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",1194181,1196901,"AtRegRNA_503.1","AtRegRNA_503",0,"+",1196901,1196901,0,3,"96,499,265,","0,871,2455,",860,0.802440472402313,"multiexonic","lincRNA","HC"
"Chr1",11944774,11944982,"AT1G06637.1","AT1G06637",0,"-",11944982,11944982,0,1,"208,","0,",208,0.139197522481991,"monoexonic","NAT_lncRNA","HC"
"Chr1",1195527,1196657,"AT1G08835.1","AT1G08835",0,"-",1196657,1196657,0,2,"314,760,","0,370,",1074,0.508550778086288,"multiexonic","lincRNA","HC"
"Chr1",1195649,1196657,"AT1G08835.2","AT1G08835",0,"-",1196657,1196657,0,1,"1008,","0,",1008,0.36744352262002,"monoexonic","lincRNA","HC"
"Chr1",11968749,11968972,"AtRegRNA_4834.1","AtRegRNA_4834",0,"+",11968972,11968972,0,1,"223,","0,",223,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",11987977,11988513,"AtRegRNA_4839.1","AtRegRNA_4839",0,".",11988513,11988513,0,1,"536,","0,",536,0.246235688943012,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",12002237,12003005,"AT1G33102.1","AT1G33102",0,"-",12003005,12003005,0,1,"768,","0,",768,0.287146906581458,"monoexonic","lincRNA","HC"
"Chr1",12003121,12003821,"AT1G09135.1","AT1G09135",0,"+",12003821,12003821,0,2,"260,237,","0,463,",497,0.713151201076306,"multiexonic","lincRNA","HC"
"Chr1",12005606,12006333,"AtRegRNA_4848.1","AtRegRNA_4848",0,"-",12006333,12006333,0,1,"727,","0,",727,0.267080796582422,"monoexonic","intronic_lncRNA","HC"
"Chr1",1200641,1200865,"AtRegRNA_506.1","AtRegRNA_506",0,"-",1200865,1200865,0,1,"224,","0,",224,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",12024413,12024663,"AtRegRNA_4854.1","AtRegRNA_4854",0,"-",12024663,12024663,0,1,"250,","0,",250,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",12026266,12026859,"AT1G09145.1","AT1G09145",0,"+",12026859,12026859,0,1,"593,","0,",593,0.666547670105874,"monoexonic","lincRNA","HC"
"Chr1",12037163,12037441,"AT1G06657.1","AT1G06657",0,"+",12037441,12037441,0,1,"278,","0,",278,0.11414693546196,"monoexonic","lincRNA","HC"
"Chr1",12037269,12037653,"AT1G06663.1","AT1G06663",0,"-",12037653,12037653,0,1,"384,","0,",384,0.877998045398698,"monoexonic","lincRNA","LC"
"Chr1",12051916,12052547,"AtRegRNA_4866.1","AtRegRNA_4866",0,"+",12052547,12052547,0,2,"274,239,","0,392,",513,0.287307723492147,"multiexonic","NAT_lncRNA","HC"
"Chr1",12055741,12056190,"AT1G09165.1","AT1G09165",0,"-",12056190,12056190,0,1,"449,","0,",449,0,"monoexonic","lincRNA","HC"
"Chr1",12056506,12057052,"AtRegRNA_4868.1","AtRegRNA_4868",0,"-",12057052,12057052,0,1,"546,","0,",546,0.301620073381093,"monoexonic","lincRNA","HC"
"Chr1",12064588,12064884,"AtRegRNA_4873.1","AtRegRNA_4873",0,"-",12064884,12064884,0,1,"296,","0,",296,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",12083903,12084189,"AtRegRNA_4882.1","AtRegRNA_4882",0,"+",12084189,12084189,0,1,"286,","0,",286,0.300730727294306,"monoexonic","lincRNA","HC"
"Chr1",12109360,12109802,"AtRegRNA_4910.1","AtRegRNA_4910",0,"+",12109802,12109802,0,1,"442,","0,",442,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",12118991,12126593,"AT1G33415.2","AT1G33415",0,"+",12126593,12126593,0,8,"343,127,153,142,158,176,58,243,","0,481,722,1018,1436,1700,7214,7359,",1400,0.998741592663932,"multiexonic","NAT_lncRNA","HC"
"Chr1",12149312,12149662,"AtRegRNA_4894.1","AtRegRNA_4894",0,"-",12149662,12149662,0,1,"350,","0,",350,0.313258709639885,"monoexonic","intronic_lncRNA","HC"
"Chr1",12150754,12151077,"AtRegRNA_4896.1","AtRegRNA_4896",0,"+",12151077,12151077,0,1,"323,","0,",323,0,"monoexonic","NAT_lncRNA","HC"
