"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConfidenceLevel","ConservationType"
"Chr1",8650621,8650899,"AT1G05897.1","AT1G05897",0,"+",8650899,8650899,0,1,"278,","0,",278,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",926988,927200,"AT1G04207.1","AT1G04207",0,"-",927200,927200,0,1,"212,","0,",212,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9424690,9424892,"AT1G06043.1","AT1G06043",0,"-",9424892,9424892,0,1,"202,","0,",202,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9459097,9459587,"AT1G06053.1","AT1G06053",0,"-",9459587,9459587,0,1,"490,","0,",490,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9462397,9462809,"AT1G06057.1","AT1G06057",0,"-",9462809,9462809,0,1,"412,","0,",412,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9848882,9849226,"AT1G06127.1","AT1G06127",0,"+",9849226,9849226,0,1,"344,","0,",344,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9882236,9882450,"AT1G06133.1","AT1G06133",0,"+",9882450,9882450,0,1,"214,","0,",214,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10012636,10013263,"AT1G06163.1","AT1G06163",0,"+",10013263,10013263,0,1,"627,","0,",627,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10094621,10095145,"AT1G06173.1","AT1G06173",0,"+",10095145,10095145,0,1,"524,","0,",524,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10095812,10102928,"AT1G28715.1","AT1G28715",0,"-",10102928,10102928,0,8,"831,195,67,74,74,97,79,255,","0,2121,3115,3831,4266,4997,6044,6861,",1672,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",10108972,10109323,"AT1G09045.1","AT1G09045",0,"-",10109323,10109323,0,2,"91,151,","0,200,",242,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10119307,10119662,"AT1G06187.1","AT1G06187",0,"+",10119662,10119662,0,1,"355,","0,",355,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10127744,10128056,"AT1G06203.1","AT1G06203",0,"+",10128056,10128056,0,1,"312,","0,",312,"monoexonic","lincRNA","HC","OnlySynteny"
"Chr1",10134773,10135097,"AT1G06207.1","AT1G06207",0,"-",10135097,10135097,0,1,"324,","0,",324,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",1018122,1018514,"AT1G04233.1","AT1G04233",0,"-",1018514,1018514,0,1,"392,","0,",392,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",10213787,10214349,"AT1G09065.2","AT1G09065",0,"-",10214349,10214349,0,2,"190,221,","0,341,",411,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10213787,10214349,"AT1G09065.1","AT1G09065",0,"-",10214349,10214349,0,1,"562,","0,",562,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10328031,10329100,"AT1G29535.3","AT1G29535",0,"-",10329100,10329100,0,2,"254,216,","0,853,",470,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",10328086,10329081,"AT1G29535.4","AT1G29535",0,"-",10329081,10329081,0,2,"199,197,","0,798,",396,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",10383998,10384275,"AT1G06293.1","AT1G06293",0,"+",10384275,10384275,0,1,"277,","0,",277,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",10425621,10426947,"AT1G29775.1","AT1G29775",0,"-",10426947,10426947,0,3,"190,101,4,","0,1156,1322,",295,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",10427341,10428749,"AT1G29785.2","AT1G29785",0,"-",10428749,10428749,0,3,"441,88,19,","0,662,1389,",548,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",1043117,1043415,"AT1G04237.1","AT1G04237",0,"+",1043415,1043415,0,1,"298,","0,",298,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",10489781,10490022,"AT1G06303.1","AT1G06303",0,"+",10490022,10490022,0,1,"241,","0,",241,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10489781,10490022,"AT1G06297.1","AT1G06297",0,"-",10490022,10490022,0,1,"241,","0,",241,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10502334,10503023,"AT1G09075.1","AT1G09075",0,"-",10503023,10503023,0,1,"689,","0,",689,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10663614,10663836,"AT1G30282.2","AT1G30282",0,"+",10663836,10663836,0,1,"222,","0,",222,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",10667623,10668129,"AT1G06313.1","AT1G06313",0,"-",10668129,10668129,0,1,"506,","0,",506,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10667812,10668056,"AT1G06317.1","AT1G06317",0,"+",10668056,10668056,0,1,"244,","0,",244,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10675488,10675935,"AT1G30310.1","AT1G30310",0,"-",10675935,10675935,0,1,"447,","0,",447,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr1",10677328,10677671,"AT1G06323.1","AT1G06323",0,"-",10677671,10677671,0,1,"343,","0,",343,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10677514,10678259,"AT1G09085.1","AT1G09085",0,"+",10678259,10678259,0,1,"745,","0,",745,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1072573,1072780,"AT1G04243.1","AT1G04243",0,"-",1072780,1072780,0,1,"207,","0,",207,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10789697,10790032,"AT1G06337.1","AT1G06337",0,"+",10790032,10790032,0,1,"335,","0,",335,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",10814089,10814376,"AT1G06347.1","AT1G06347",0,"-",10814376,10814376,0,1,"287,","0,",287,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10981461,10981784,"AT1G06377.1","AT1G06377",0,"+",10981784,10981784,0,1,"323,","0,",323,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",10993072,10994152,"AT1G30880.2","AT1G30880",0,"-",10994152,10994152,0,2,"625,331,","0,749,",956,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",11032357,11032898,"AT1G06393.1","AT1G06393",0,"+",11032898,11032898,0,2,"274,136,","0,405,",410,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11100,11372,"AT1G03987.1","AT1G03987",0,"+",11372,11372,0,1,"272,","0,",272,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11136186,11136397,"AT1G06413.1","AT1G06413",0,"-",11136397,11136397,0,1,"211,","0,",211,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11139771,11140052,"AT1G06417.1","AT1G06417",0,"-",11140052,11140052,0,1,"281,","0,",281,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",11147006,11147252,"AT1G06423.1","AT1G06423",0,"+",11147252,11147252,0,1,"246,","0,",246,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",11178348,11179203,"AT1G31270.1","AT1G31270",0,"+",11179203,11179203,0,2,"81,737,","0,118,",818,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11197611,11198128,"AT1G06433.1","AT1G06433",0,"+",11198128,11198128,0,1,"517,","0,",517,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11241228,11241474,"AT1G06437.1","AT1G06437",0,"+",11241474,11241474,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1134307,1134997,"AT1G04253.1","AT1G04253",0,"-",1134997,1134997,0,1,"690,","0,",690,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11373743,11374599,"AT1G09105.1","AT1G09105",0,"+",11374599,11374599,0,2,"183,267,","0,589,",450,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",11374159,11374612,"AT1G09105.2","AT1G09105",0,"+",11374612,11374612,0,1,"453,","0,",453,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",11422635,11423684,"AT1G31835.1","AT1G31835",0,"-",11423684,11423684,0,1,"1049,","0,",1049,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11422805,11423684,"AT1G31835.2","AT1G31835",0,"-",11423684,11423684,0,2,"425,317,","0,562,",742,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11457602,11458231,"AT1G31900.1","AT1G31900",0,"+",11458231,11458231,0,2,"24,351,","0,278,",375,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",11457602,11458134,"AT1G31900.2","AT1G31900",0,"+",11458134,11458134,0,1,"532,","0,",532,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",11469481,11470010,"AT1G31935.1","AT1G31935",0,"+",11470010,11470010,0,1,"529,","0,",529,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11473108,11473354,"AT1G06483.1","AT1G06483",0,"-",11473354,11473354,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1147780,1148435,"AT1G04295.1","AT1G04295",0,"+",1148435,1148435,0,2,"292,260,","0,395,",552,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",11478514,11478721,"AT1G06487.1","AT1G06487",0,"+",11478721,11478721,0,1,"207,","0,",207,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",11495822,11496107,"AT1G06493.1","AT1G06493",0,"-",11496107,11496107,0,1,"285,","0,",285,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",11497401,11497896,"AT1G06497.1","AT1G06497",0,"+",11497896,11497896,0,2,"141,131,","0,364,",272,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11498281,11498595,"AT1G06507.1","AT1G06507",0,"-",11498595,11498595,0,1,"314,","0,",314,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11498428,11498711,"AT1G06513.1","AT1G06513",0,"+",11498711,11498711,0,1,"283,","0,",283,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11499281,11499519,"AT1G06517.1","AT1G06517",0,"+",11499519,11499519,0,1,"238,","0,",238,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11601120,11601334,"AT1G06533.1","AT1G06533",0,"+",11601334,11601334,0,1,"214,","0,",214,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11672236,11672483,"AT1G06537.1","AT1G06537",0,"-",11672483,11672483,0,1,"247,","0,",247,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11678678,11678929,"AT1G06543.1","AT1G06543",0,"-",11678929,11678929,0,1,"251,","0,",251,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",11778400,11778712,"AT1G06577.1","AT1G06577",0,"-",11778712,11778712,0,1,"312,","0,",312,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11779271,11779894,"AT1G06587.1","AT1G06587",0,"+",11779894,11779894,0,2,"194,85,","0,538,",279,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11779271,11779894,"AT1G06583.1","AT1G06583",0,"-",11779894,11779894,0,1,"623,","0,",623,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11780622,11781703,"AT1G32575.1","AT1G32575",0,"+",11781703,11781703,0,2,"119,154,","0,927,",273,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11781459,11781965,"AT1G06593.1","AT1G06593",0,"+",11781965,11781965,0,2,"245,100,","0,406,",345,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",1178924,1179176,"AT1G04257.1","AT1G04257",0,"+",1179176,1179176,0,1,"252,","0,",252,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11856585,11856943,"AT1G06613.1","AT1G06613",0,"+",11856943,11856943,0,1,"358,","0,",358,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",11873273,11873480,"AT1G06617.1","AT1G06617",0,"+",11873480,11873480,0,1,"207,","0,",207,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1194181,1196901,"AtRegRNA_503.1","AtRegRNA_503",0,"+",1196901,1196901,0,3,"96,499,265,","0,871,2455,",860,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",11944774,11944982,"AT1G06637.1","AT1G06637",0,"-",11944982,11944982,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",1195527,1196657,"AT1G08835.1","AT1G08835",0,"-",1196657,1196657,0,2,"314,760,","0,370,",1074,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1195649,1196657,"AT1G08835.2","AT1G08835",0,"-",1196657,1196657,0,1,"1008,","0,",1008,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12002237,12003005,"AT1G33102.1","AT1G33102",0,"-",12003005,12003005,0,1,"768,","0,",768,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12003121,12003821,"AT1G09135.1","AT1G09135",0,"+",12003821,12003821,0,2,"260,237,","0,463,",497,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12026266,12026859,"AT1G09145.1","AT1G09145",0,"+",12026859,12026859,0,1,"593,","0,",593,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12037163,12037441,"AT1G06657.1","AT1G06657",0,"+",12037441,12037441,0,1,"278,","0,",278,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12037269,12037653,"AT1G06663.1","AT1G06663",0,"-",12037653,12037653,0,1,"384,","0,",384,"monoexonic","lincRNA","LC","Species-specific"
"Chr1",12055741,12056190,"AT1G09165.1","AT1G09165",0,"-",12056190,12056190,0,1,"449,","0,",449,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12118991,12126593,"AT1G33415.2","AT1G33415",0,"+",12126593,12126593,0,8,"343,127,153,142,158,176,58,243,","0,481,722,1018,1436,1700,7214,7359,",1400,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",12195721,12196223,"AT1G33640.1","AT1G33640",0,"-",12196223,12196223,0,2,"131,278,","0,224,",409,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12199358,12199789,"AT1G06687.1","AT1G06687",0,"+",12199789,12199789,0,1,"431,","0,",431,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12200426,12200747,"AT1G06693.1","AT1G06693",0,"+",12200747,12200747,0,1,"321,","0,",321,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12217891,12218338,"AT1G06697.1","AT1G06697",0,"-",12218338,12218338,0,1,"447,","0,",447,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12297237,12297525,"AT1G06713.1","AT1G06713",0,"-",12297525,12297525,0,1,"288,","0,",288,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12358197,12358531,"AT1G06717.1","AT1G06717",0,"+",12358531,12358531,0,1,"334,","0,",334,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",12361352,12361763,"AT1G06723.1","AT1G06723",0,"+",12361763,12361763,0,1,"411,","0,",411,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12379426,12379703,"AT1G34042.1","AT1G34042",0,"-",12379703,12379703,0,1,"277,","0,",277,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12380915,12382151,"AT1G09185.4","AT1G09185",0,"-",12382151,12382151,0,2,"1079,35,","0,1201,",1114,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",12381196,12381406,"AT1G06727.1","AT1G06727",0,"+",12381406,12381406,0,1,"210,","0,",210,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12381939,12382144,"AT1G06733.1","AT1G06733",0,"+",12382144,12382144,0,1,"205,","0,",205,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12384321,12385041,"AT1G06743.1","AT1G06743",0,"+",12385041,12385041,0,2,"177,183,","0,537,",360,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1249570,1251648,"AT1G08855.1","AT1G08855",0,"-",1251648,1251648,0,3,"22,90,239,","0,1482,1839,",351,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1251044,1251697,"AT1G08855.2","AT1G08855",0,"-",1251697,1251697,0,2,"98,288,","0,365,",386,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12512324,12512684,"AT1G06747.1","AT1G06747",0,"+",12512684,12512684,0,2,"183,112,","0,248,",295,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12516111,12516555,"AT1G34317.1","AT1G34317",0,"+",12516555,12516555,0,2,"80,193,","0,251,",273,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",12550563,12550980,"AT1G06753.1","AT1G06753",0,"-",12550980,12550980,0,1,"417,","0,",417,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",12582121,12582721,"AT1G34418.1","AT1G34418",0,"+",12582721,12582721,0,2,"263,253,","0,347,",516,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",12582121,12582721,"AtRegRNA_5063.1","AT1G34418",0,"+",12582721,12582721,0,2,"263,215,","0,385,",478,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",12601013,12601360,"AT1G06757.1","AT1G06757",0,"-",12601360,12601360,0,1,"347,","0,",347,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",12803707,12803986,"AT1G34860.1","AT1G34860",0,"-",12803986,12803986,0,1,"279,","0,",279,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12840227,12841118,"AT1G35112.1","AT1G35112",0,"-",12841118,12841118,0,1,"891,","0,",891,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr1",12887308,12887610,"AT1G06817.1","AT1G06817",0,"+",12887610,12887610,0,1,"302,","0,",302,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12887518,12887969,"AT1G06823.1","AT1G06823",0,"-",12887969,12887969,0,1,"451,","0,",451,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12921892,12922566,"AT1G09205.1","AT1G09205",0,"-",12922566,12922566,0,2,"387,147,","0,527,",534,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",12921892,12922303,"AT1G09205.2","AT1G09205",0,"-",12922303,12922303,0,1,"411,","0,",411,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12930979,12931555,"AT1G35242.1","AT1G35242",0,"+",12931555,12931555,0,1,"576,","0,",576,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12939070,12939354,"AT1G06853.1","AT1G06853",0,"-",12939354,12939354,0,1,"284,","0,",284,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12972057,12972304,"AT1G06857.1","AT1G06857",0,"+",12972304,12972304,0,1,"247,","0,",247,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12972131,12972468,"AT1G06863.1","AT1G06863",0,"-",12972468,12972468,0,1,"337,","0,",337,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",12986719,12987066,"AT1G06867.1","AT1G06867",0,"-",12987066,12987066,0,1,"347,","0,",347,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",12995686,12996713,"AT1G06883.1","AT1G06883",0,"-",12996713,12996713,0,1,"1027,","0,",1027,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13110516,13112832,"AT1G35545.1","AT1G35545",0,"-",13112832,13112832,0,2,"474,340,","0,1976,",814,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",13145590,13146820,"AtRegRNA_5237.2","AtRegRNA_5237",0,"+",13146820,13146820,0,3,"291,242,495,","0,390,735,",1028,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13154300,13154647,"AT1G06913.1","AT1G06913",0,"-",13154647,13154647,0,1,"347,","0,",347,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13167732,13168082,"AT1G06917.1","AT1G06917",0,"+",13168082,13168082,0,1,"350,","0,",350,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13218461,13219422,"AT1G09225.1","AT1G09225",0,"+",13219422,13219422,0,3,"44,132,67,","0,392,894,",243,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",13281162,13282042,"AT1G09235.1","AT1G09235",0,"-",13282042,13282042,0,1,"880,","0,",880,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13314706,13314965,"AT1G06933.1","AT1G06933",0,"+",13314965,13314965,0,1,"259,","0,",259,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13320656,13320875,"AT1G06937.1","AT1G06937",0,"+",13320875,13320875,0,1,"219,","0,",219,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",1333695,1334012,"AT1G04287.1","AT1G04287",0,"+",1334012,1334012,0,1,"317,","0,",317,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13470979,13471202,"AT1G06947.1","AT1G06947",0,"+",13471202,13471202,0,1,"223,","0,",223,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",13471046,13471267,"AT1G06953.1","AT1G06953",0,"-",13471267,13471267,0,1,"221,","0,",221,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",13701970,13702749,"AT1G06977.1","AT1G06977",0,"+",13702749,13702749,0,1,"779,","0,",779,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",1383007,1383422,"AT1G04895.1","AT1G04895",0,"-",1383422,1383422,0,3,"39,42,165,","0,59,250,",246,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13857780,13858128,"AT1G06987.1","AT1G06987",0,"+",13858128,13858128,0,1,"348,","0,",348,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13857787,13858898,"AT1G09255.1","AT1G09255",0,"+",13858898,13858898,0,4,"227,140,40,19,","0,352,970,1092,",426,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",13857826,13858792,"AT1G09255.2","AT1G09255",0,"+",13858792,13858792,0,3,"188,138,35,","0,315,931,",361,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1388987,1389225,"AT1G04303.1","AT1G04303",0,"+",1389225,1389225,0,1,"238,","0,",238,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",14041692,14042042,"AT1G07003.1","AT1G07003",0,"+",14042042,14042042,0,1,"350,","0,",350,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",14113267,14113653,"AT1G07007.1","AT1G07007",0,"-",14113653,14113653,0,1,"386,","0,",386,"monoexonic","lincRNA","HC","OnlySynteny"
"Chr1",14155105,14155969,"AT1G07013.1","AT1G07013",0,"-",14155969,14155969,0,2,"148,138,","0,726,",286,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",14283370,14283751,"AT1G07023.1","AT1G07023",0,"-",14283751,14283751,0,1,"381,","0,",381,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",1444691,1445039,"AT1G04313.1","AT1G04313",0,"-",1445039,1445039,0,1,"348,","0,",348,"monoexonic","NAT_lncRNA","HC","NA"
